,year,age,sex,race,cause,mort
5196,2004,60,0,5,h,282.501529481232
5197,2004,60,0,5,n,1117.47352299064
5198,2004,60,0,5,o,364.262948241792
5199,2004,60,0,5,t,1159.04643964927
5200,2004,60,0,5,v,0
5201,2004,60,1,1,a,48.6185946227142
5202,2004,60,1,1,c,508.916436862584
5203,2004,60,1,1,d,61.5734603607061
5204,2004,60,1,1,h,390.527563657629
5205,2004,60,1,1,n,1342.56961672341
5206,2004,60,1,1,o,394.507021580485
5207,2004,60,1,1,t,1404.14307708412
5208,2004,60,1,1,v,0
5209,2004,60,1,2,a,74.734882793986
5210,2004,60,1,2,c,738.533944328261
5211,2004,60,1,2,d,57.2967434753892
5212,2004,60,1,2,h,693.69301465187
5213,2004,60,1,2,n,2348.01671506336
5214,2004,60,1,2,o,841.054873289242
5215,2004,60,1,2,t,2405.31345853875
5216,2004,60,1,2,v,0
5217,2004,60,1,3,a,52.4360026672293
5218,2004,60,1,3,c,320.621901771428
5219,2004,60,1,3,d,73.2256072489501
5220,2004,60,1,3,h,301.218270828489
5221,2004,60,1,3,n,1037.40126862787
5222,2004,60,1,3,o,363.125093360724
5223,2004,60,1,3,t,1110.62687587682
5224,2004,60,1,3,v,0
5225,2004,60,1,4,a,36.8129641129377
5226,2004,60,1,4,c,260.665533769387
5227,2004,60,1,4,d,34.2100272564674
5228,2004,60,1,4,h,194.848416112923
5229,2004,60,1,4,n,739.234067237578
5230,2004,60,1,4,o,246.90715324233
5231,2004,60,1,4,t,773.444094494045
5232,2004,60,1,4,v,0
5233,2004,60,1,5,a,50.6889727029165
5234,2004,60,1,5,c,504.050870933118
5235,2004,60,1,5,d,60.7959844665547
5236,2004,60,1,5,h,401.971762274646
5237,2004,60,1,5,n,1381.95856786437
5238,2004,60,1,5,o,425.246961953685
5239,2004,60,1,5,t,1442.75455233092
5240,2004,60,1,5,v,0
5241,2004,60,2,1,a,22.5598298845337
5242,2004,60,2,1,c,388.738552762998
5243,2004,60,2,1,d,24.8516853940048
5244,2004,60,2,1,h,162.960891312572
5245,2004,60,2,1,n,868.334229592771
5246,2004,60,2,1,o,294.074955632667
5247,2004,60,2,1,t,893.185914986776
5248,2004,60,2,1,v,0
5249,2004,60,2,2,a,25.7603049709627
5250,2004,60,2,2,c,440.690414983474
5251,2004,60,2,2,d,20.0843055705811
5252,2004,60,2,2,h,337.649195099624
5253,2004,60,2,2,n,1340.70016605937
5254,2004,60,2,2,o,536.600251005307
5255,2004,60,2,2,t,1360.78447162995
5256,2004,60,2,2,v,0
5257,2004,60,2,3,a,19.1240000161044
5258,2004,60,2,3,c,222.039705450139
5259,2004,60,2,3,d,26.5722947592188
5260,2004,60,2,3,h,128.030147476236
5261,2004,60,2,3,n,605.928842615519
5262,2004,60,2,3,o,236.73498967304
5263,2004,60,2,3,t,632.501137374738
5264,2004,60,2,3,v,0
5265,2004,60,2,4,a,15.5250847933886
5266,2004,60,2,4,c,203.147386126256
5267,2004,60,2,4,d,20.8102200422018
5268,2004,60,2,4,h,84.5621639810105
5269,2004,60,2,4,n,471.037679050473
5270,2004,60,2,4,o,167.803044149818
5271,2004,60,2,4,t,491.847899092674
5272,2004,60,2,4,v,0
5273,2004,60,2,5,a,22.308093206073
5274,2004,60,2,5,c,372.85725460626
5275,2004,60,2,5,d,24.2913764752553
5276,2004,60,2,5,h,175.097776377647
5277,2004,60,2,5,n,879.701437049134
5278,2004,60,2,5,o,309.438312859154
5279,2004,60,2,5,t,903.992813524389
5280,2004,60,2,5,v,0
5281,2004,65,0,1,a,42.1118321093636
5282,2004,65,0,1,c,659.533507336727
5283,2004,65,0,1,d,41.1477333889111
5284,2004,65,0,1,h,410.976002554476
5285,2004,65,0,1,n,1680.29552325258
5286,2004,65,0,1,o,567.674181252016
5287,2004,65,0,1,t,1721.44325664149
5288,2004,65,0,1,v,0
5289,2004,65,0,2,a,51.1189717080101
5290,2004,65,0,2,c,790.188442185264
5291,2004,65,0,2,d,30.0760215069216
5292,2004,65,0,2,h,683.433963116327
5293,2004,65,0,2,n,2438.41600988711
5294,2004,65,0,2,o,913.674632877505
5295,2004,65,0,2,t,2468.49203139403
5296,2004,65,0,2,v,0
5297,2004,65,0,3,a,35.593438823674
5298,2004,65,0,3,c,391.252974250964
5299,2004,65,0,3,d,50.4354905339318
5300,2004,65,0,3,h,324.601167959528
5301,2004,65,0,3,n,1218.14765147894
5302,2004,65,0,3,o,466.700070444775
5303,2004,65,0,3,t,1268.58314201287
5304,2004,65,0,3,v,0
5305,2004,65,0,4,a,29.9221681660048
5306,2004,65,0,4,c,327.434011645138
5307,2004,65,0,4,d,24.3651940780325
5308,2004,65,0,4,h,225.698639880722
5309,2004,65,0,4,n,904.290667931187
5310,2004,65,0,4,o,321.235848239323
5311,2004,65,0,4,t,928.65586200922
5312,2004,65,0,4,v,0
5313,2004,65,0,5,a,41.943799851357
5314,2004,65,0,5,c,637.08742146619
5315,2004,65,0,5,d,39.9536555018318
5316,2004,65,0,5,h,422.624239719628
5317,2004,65,0,5,n,1684.23504004137
5318,2004,65,0,5,o,582.579579004194
5319,2004,65,0,5,t,1724.1886955432
5320,2004,65,0,5,v,0
5321,2004,65,1,1,a,57.3138908029892
5322,2004,65,1,1,c,774.07851757526
5323,2004,65,1,1,d,59.9599866658592
5324,2004,65,1,1,h,568.583258451548
5325,2004,65,1,1,n,2048.92385736398
5326,2004,65,1,1,o,648.948190534179
5327,2004,65,1,1,t,2108.88384402984
5328,2004,65,1,1,v,0
5329,2004,65,1,2,a,73.9462085762148
5330,2004,65,1,2,c,980.540634098397
5331,2004,65,1,2,d,48.2157096672498
5332,2004,65,1,2,h,879.0094762414
5333,2004,65,1,2,n,3018.11798013266
5334,2004,65,1,2,o,1084.62166121664
5335,2004,65,1,2,t,3066.3336897999
5336,2004,65,1,2,v,0
5337,2004,65,1,3,a,53.415086385088
5338,2004,65,1,3,c,478.586894680185
5339,2004,65,1,3,d,68.7642491394236
5340,2004,65,1,3,h,450.344435212207
5341,2004,65,1,3,n,1529.390576842
5342,2004,65,1,3,o,547.044160564522
5343,2004,65,1,3,t,1598.15482598143
5344,2004,65,1,3,v,0
5345,2004,65,1,4,a,32.3188550931784
5346,2004,65,1,4,c,375.53599227989
5347,2004,65,1,4,d,33.2292453774933
5348,2004,65,1,4,h,303.159964676857
5349,2004,65,1,4,n,1065.15663264842
5350,2004,65,1,4,o,354.141820598491
5351,2004,65,1,4,t,1098.38587802591
5352,2004,65,1,4,v,0
5353,2004,65,1,5,a,57.4030638517363
5354,2004,65,1,5,c,753.670995937055
5355,2004,65,1,5,d,58.2215690773895
5356,2004,65,1,5,h,576.572312639128
5357,2004,65,1,5,n,2055.97742878502
5358,2004,65,1,5,o,668.3310563571
5359,2004,65,1,5,t,2114.19899786241
5360,2004,65,1,5,v,0
5361,2004,65,2,1,a,28.564424933299
5362,2004,65,2,1,c,557.4560239536
5363,2004,65,2,1,d,24.3830793260416
5364,2004,65,2,1,h,270.523336730001
5365,2004,65,2,1,n,1351.79013858811
5366,2004,65,2,1,o,495.246352971207
5367,2004,65,2,1,t,1376.17321791415
5368,2004,65,2,1,v,0
5369,2004,65,2,2,a,32.9769529786724
5370,2004,65,2,2,c,638.90543536333
5371,2004,65,2,2,d,15.6594469451797
5372,2004,65,2,2,h,527.99970523394
5373,2004,65,2,2,n,1977.69603478239
5374,2004,65,2,2,o,777.813941206453
5375,2004,65,2,2,t,1993.35548172757
5376,2004,65,2,2,v,0
5377,2004,65,2,3,a,21.14893277509
5378,2004,65,2,3,c,320.468534286069
5379,2004,65,2,3,d,35.5799692569161
5380,2004,65,2,3,h,222.685821573006
5381,2004,65,2,3,n,965.884200387051
5382,2004,65,2,3,o,401.580911752885
5383,2004,65,2,3,t,1001.46416964397
5384,2004,65,2,3,v,0
5385,2004,65,2,4,a,27.8007734792977
5386,2004,65,2,4,c,284.857200722659
5387,2004,65,2,4,d,16.5193001833508
5388,2004,65,2,4,h,157.134806622117
5389,2004,65,2,4,n,761.902357236985
5390,2004,65,2,4,o,292.109576412911
5391,2004,65,2,4,t,778.421657420335
5392,2004,65,2,4,v,0
5393,2004,65,2,5,a,28.418418522296
5394,2004,65,2,5,c,535.087914802436
5395,2004,65,2,5,d,23.9709737137669
5396,2004,65,2,5,h,287.934361142016
5397,2004,65,2,5,n,1358.99591068757
5398,2004,65,2,5,o,507.555216220821
5399,2004,65,2,5,t,1382.96688440134
5400,2004,65,2,5,v,0
5401,2005,25,0,1,a,31.9323357444828
5402,2005,25,0,1,c,6.56758349793763
5403,2005,25,0,1,d,30.6459018634435
5404,2005,25,0,1,h,5.07802847778683
5405,2005,25,0,1,n,61.4610713428132
5406,2005,25,0,1,o,17.8831236226059
5407,2005,25,0,1,t,92.1069732062567
5408,2005,25,0,1,v,0
5409,2005,25,0,2,a,80.3185678850135
5410,2005,25,0,2,c,9.31229772579867
5411,2005,25,0,2,d,15.4598692713454
5412,2005,25,0,2,h,13.4591803068184
5413,2005,25,0,2,n,150.379057806452
5414,2005,25,0,2,o,47.2890118888213
5415,2005,25,0,2,t,165.838927077797
5416,2005,25,0,2,v,0
5417,2005,25,0,3,a,42.104394881838
5418,2005,25,0,3,c,5.41377374284299
5419,2005,25,0,3,d,13.0914892326931
5420,2005,25,0,3,h,4.01111418219731
5421,2005,25,0,3,n,67.0569702238507
5422,2005,25,0,3,o,15.5276874169724
5423,2005,25,0,3,t,80.1484594565437
5424,2005,25,0,3,v,0
5425,2005,25,0,4,a,24.4001472190918
5426,2005,25,0,4,c,5.84434663930343
5427,2005,25,0,4,d,14.6839209312499
5428,2005,25,0,4,h,3.1413363186256
5429,2005,25,0,4,n,44.1978714597322
5430,2005,25,0,4,o,10.8120412827114
5431,2005,25,0,4,t,58.8817923909821
5432,2005,25,0,4,v,0
5433,2005,25,0,5,a,40.1355884793399
5434,2005,25,0,5,c,6.66092746754058
5435,2005,25,0,5,d,23.8983276031355
5436,2005,25,0,5,h,5.88081884521601
5437,2005,25,0,5,n,73.6402536689209
5438,2005,25,0,5,o,20.9629188768244
5439,2005,25,0,5,t,97.5385812720563
5440,2005,25,0,5,v,0
5441,2005,25,1,1,a,48.4332369186788
5442,2005,25,1,1,c,7.56769326854357
5443,2005,25,1,1,d,47.1215034187979
5444,2005,25,1,1,h,7.2481684416495
5445,2005,25,1,1,n,83.4632482039594
5446,2005,25,1,1,o,20.2141495750875
5447,2005,25,1,1,t,130.584751622757
5448,2005,25,1,1,v,0
5449,2005,25,1,2,a,144.469968729607
5450,2005,25,1,2,c,9.35471337988058
5451,2005,25,1,2,d,25.1219318991954
5452,2005,25,1,2,h,17.1251607841362
5453,2005,25,1,2,n,221.420030402819
5454,2005,25,1,2,o,50.4701875091944
5455,2005,25,1,2,t,246.541962302014
5456,2005,25,1,2,v,0
5457,2005,25,1,3,a,64.9417539648061
5458,2005,25,1,3,c,5.53256321809707
5459,2005,25,1,3,d,20.0665189735743
5460,2005,25,1,3,h,5.44474475431775
5461,2005,25,1,3,n,93.9657562438708
5462,2005,25,1,3,o,18.04669430665
5463,2005,25,1,3,t,114.032275217445
5464,2005,25,1,3,v,0
5465,2005,25,1,4,a,37.126355038002
5466,2005,25,1,4,c,6.80403319421551
5467,2005,25,1,4,d,21.7433234684713
5468,2005,25,1,4,h,4.2894991876576
5469,2005,25,1,4,n,61.5321262781228
5470,2005,25,1,4,o,13.3122388582477
5471,2005,25,1,4,t,83.2754497465941
5472,2005,25,1,4,v,0
5473,2005,25,1,5,a,63.811935497859
5474,2005,25,1,5,c,7.29558680174755
5475,2005,25,1,5,d,36.5659504714934
5476,2005,25,1,5,h,7.93126125498293
5477,2005,25,1,5,n,102.236011294194
5478,2005,25,1,5,o,23.1972277396048
5479,2005,25,1,5,t,138.801961765688
5480,2005,25,1,5,v,0
5481,2005,25,2,1,a,15.2148149566708
5482,2005,25,2,1,c,5.55434454185296
5483,2005,25,2,1,d,13.9540128214036
5484,2005,25,2,1,h,2.87939947108328
5485,2005,25,2,1,n,39.1700555267483
5486,2005,25,2,1,o,15.5214965571412
5487,2005,25,2,1,t,53.1240683481519
5488,2005,25,2,1,v,0
5489,2005,25,2,2,a,20.5828096307879
5490,2005,25,2,2,c,9.27280160840959
5491,2005,25,2,2,d,6.46286172707335
5492,2005,25,2,2,h,10.0455350757771
5493,2005,25,2,2,n,84.2279479430538
5494,2005,25,2,2,o,44.3268016280792
5495,2005,25,2,2,t,90.6908096701271
5496,2005,25,2,2,v,0
5497,2005,25,2,3,a,12.9878607168381
5498,2005,25,2,3,c,5.26232287664992
5499,2005,25,2,3,d,4.19866186966749
5500,2005,25,2,3,h,2.18330417222709
5501,2005,25,2,3,n,32.7495625834064
5502,2005,25,2,3,o,12.3160748176913
5503,2005,25,2,3,t,36.9482244530739
5504,2005,25,2,3,v,0
5505,2005,25,2,4,a,11.9808087652174
5506,2005,25,2,4,c,4.90780118093244
5507,2005,25,2,4,d,7.79474305206917
5508,2005,25,2,4,h,2.02085930979571
5509,2005,25,2,4,n,27.2816006822421
5510,2005,25,2,4,o,8.37213142629652
5511,2005,25,2,4,t,35.0763437343113
5512,2005,25,2,4,v,0
5513,2005,25,2,5,a,15.3604401473235
5514,2005,25,2,5,c,5.99681407483783
5515,2005,25,2,5,d,10.6428099621695
5516,2005,25,2,5,h,3.7352169578768
5517,2005,25,2,5,n,43.7173886138348
5518,2005,25,2,5,o,18.6249174337967
5519,2005,25,2,5,t,54.3601985760043
5520,2005,25,2,5,v,0
5521,2005,30,0,1,a,27.8710683233415
5522,2005,30,0,1,c,11.4512847531145
5523,2005,30,0,1,d,33.1260538926764
5524,2005,30,0,1,h,9.34765345822497
5525,2005,30,0,1,n,72.8167470791325
5526,2005,30,0,1,o,24.1467405444515
5527,2005,30,0,1,t,105.942800971809
5528,2005,30,0,1,v,0
5529,2005,30,0,2,a,68.0193652644449
5530,2005,30,0,2,c,15.7956081558544
5531,2005,30,0,2,d,19.3477305641088
5532,2005,30,0,2,h,24.1090861326199
5533,2005,30,0,2,n,180.591414777101
5534,2005,30,0,2,o,72.667355224182
5535,2005,30,0,2,t,199.93914534121
5536,2005,30,0,2,v,0
5537,2005,30,0,3,a,33.826020670374
5538,2005,30,0,3,c,8.21148504919024
5539,2005,30,0,3,d,15.0720483644814
5540,2005,30,0,3,h,5.05933433675915
5541,2005,30,0,3,n,68.473189845667
5542,2005,30,0,3,o,21.3763497893436
5543,2005,30,0,3,t,83.5452382101484
5544,2005,30,0,3,v,0
5545,2005,30,0,4,a,17.2496586889649
5546,2005,30,0,4,c,8.62482934448245
5547,2005,30,0,4,d,14.1977959978403
5548,2005,30,0,4,h,6.36910474669473
5549,2005,30,0,4,n,45.3798713202
5550,2005,30,0,4,o,13.1362785400579
5551,2005,30,0,4,t,59.5776673180403
5552,2005,30,0,4,v,0
5553,2005,30,0,5,a,33.4661133562881
5554,2005,30,0,5,c,11.2033547678941
5555,2005,30,0,5,d,26.5167572751841
5556,2005,30,0,5,h,10.2602278711729
5557,2005,30,0,5,n,84.1070638844476
5558,2005,30,0,5,o,29.1773678890925
5559,2005,30,0,5,t,110.623821159632
5560,2005,30,0,5,v,0
5561,2005,30,1,1,a,40.6522545808878
5562,2005,30,1,1,c,10.6481838111993
5563,2005,30,1,1,d,48.3000313151182
5564,2005,30,1,1,h,12.6375841557112
5565,2005,30,1,1,n,91.9526929729749
5566,2005,30,1,1,o,28.0146704251766
5567,2005,30,1,1,t,140.252724288093
5568,2005,30,1,1,v,0
5569,2005,30,1,2,a,120.678080915415
5570,2005,30,1,2,c,15.1549217893777
5571,2005,30,1,2,d,29.1070720081699
5572,2005,30,1,2,h,31.8333542348304
5573,2005,30,1,2,n,246.568171970034
5574,2005,30,1,2,o,78.9018150304109
5575,2005,30,1,2,t,275.675243978204
5576,2005,30,1,2,v,0
5577,2005,30,1,3,a,53.1720615326647
5578,2005,30,1,3,c,7.60306172333367
5579,2005,30,1,3,d,23.056037823356
5580,2005,30,1,3,h,7.30683853930768
5581,2005,30,1,3,n,93.6065261522119
5582,2005,30,1,3,o,25.5245643569059
5583,2005,30,1,3,t,116.662563975568
5584,2005,30,1,3,v,0
5585,2005,30,1,4,a,25.3958089735227
5586,2005,30,1,4,c,7.44589163621607
5587,2005,30,1,4,d,21.1410137528278
5588,2005,30,1,4,h,9.4403268959168
5589,2005,30,1,4,n,57.3067731287344
5590,2005,30,1,4,o,15.0247456230789
5591,2005,30,1,4,t,78.4477868815622
5592,2005,30,1,4,v,0
5593,2005,30,1,5,a,51.8449292764673
5594,2005,30,1,5,c,10.3571715911211
5595,2005,30,1,5,d,38.8984647875659
5596,2005,30,1,5,h,13.6947012198188
5597,2005,30,1,5,n,108.701075606053
5598,2005,30,1,5,o,32.8042735186458
5599,2005,30,1,5,t,147.599540393619
5600,2005,30,1,5,v,0
5601,2005,30,2,1,a,14.9889835901199
5602,2005,30,2,1,c,12.2607256120937
5603,2005,30,2,1,d,17.8322885913159
5604,2005,30,2,1,h,6.03175107190133
5605,2005,30,2,1,n,53.5297363519963
5606,2005,30,2,1,o,20.2482760778813
5607,2005,30,2,1,t,71.3620249433122
5608,2005,30,2,1,v,0
5609,2005,30,2,2,a,21.0836932569918
5610,2005,30,2,2,c,16.3666635791563
5611,2005,30,2,2,d,10.6490518484467
5612,2005,30,2,2,h,17.2243053387628
5613,2005,30,2,2,n,121.785129864115
5614,2005,30,2,2,o,67.1104676892043
5615,2005,30,2,2,t,132.434181712562
5616,2005,30,2,2,v,0
5617,2005,30,2,3,a,11.4305283350224
5618,2005,30,2,3,c,8.91581210131746
5619,2005,30,2,3,d,5.82956945086142
5620,2005,30,2,3,h,2.45756359202981
5621,2005,30,2,3,n,39.3781701141521
5622,2005,30,2,3,o,16.5742660857825
5623,2005,30,2,3,t,45.2077395650135
5624,2005,30,2,3,v,0
5625,2005,30,2,4,a,9.13685095915748
5626,2005,30,2,4,c,9.79894160837179
5627,2005,30,2,4,d,7.28299714135741
5628,2005,30,2,4,h,3.31045324607155
5629,2005,30,2,4,n,33.5017868502441
5630,2005,30,2,4,o,11.2555410366433
5631,2005,30,2,4,t,40.7847839916015
5632,2005,30,2,4,v,0
5633,2005,30,2,5,a,14.7769370296847
5634,2005,30,2,5,c,12.0638273175949
5635,2005,30,2,5,d,13.925961658734
5636,2005,30,2,5,h,6.76775706779597
5637,2005,30,2,5,n,59.0977366437864
5638,2005,30,2,5,o,25.4892152287108
5639,2005,30,2,5,t,73.0236983025204
5640,2005,30,2,5,v,0
5641,2005,35,0,1,a,27.4308030372345
5642,2005,35,0,1,c,21.1456443791965
5643,2005,35,0,1,d,37.9597242350421
5644,2005,35,0,1,h,18.0725749538462
5645,2005,35,0,1,n,104.747766412656
5646,2005,35,0,1,o,38.0987440423793
5647,2005,35,0,1,t,142.707490647699
5648,2005,35,0,1,v,0
5649,2005,35,0,2,a,52.989844149194
5650,2005,35,0,2,c,27.9567108787127
5651,2005,35,0,2,d,22.2191898225586
5652,2005,35,0,2,h,41.7340703575031
5653,2005,35,0,2,n,231.693525452338
5654,2005,35,0,2,o,109.012900066928
5655,2005,35,0,2,t,253.912715274896
5656,2005,35,0,2,v,0
5657,2005,35,0,3,a,30.1212524829402
5658,2005,35,0,3,c,14.6774791942312
5659,2005,35,0,3,d,20.6015220015413
5660,2005,35,0,3,h,9.72604042991221
5661,2005,35,0,3,n,89.0964249079533
5662,2005,35,0,3,o,34.5716528008698
5663,2005,35,0,3,t,109.697946909495
5664,2005,35,0,3,v,0
5665,2005,35,0,4,a,17.9049502924475
5666,2005,35,0,4,c,15.5602544208175
5667,2005,35,0,4,d,15.4892030307681
5668,2005,35,0,4,h,8.95247514622376
5669,2005,35,0,4,n,66.7883066464312
5670,2005,35,0,4,o,24.3706267869425
5671,2005,35,0,4,t,82.2775096771993
5672,2005,35,0,4,v,0
5673,2005,35,0,5,a,30.5274378187029
5674,2005,35,0,5,c,20.6188719517023
5675,2005,35,0,5,d,31.6593063613398
5676,2005,35,0,5,h,19.1851717976956
5677,2005,35,0,5,n,116.106131879908
5678,2005,35,0,5,o,45.7746503118076
5679,2005,35,0,5,t,147.765438241248
5680,2005,35,0,5,v,0
5681,2005,35,1,1,a,39.5754455853955
5682,2005,35,1,1,c,18.3149446040003
5683,2005,35,1,1,d,53.1658344157524
5684,2005,35,1,1,h,25.51843396258
5685,2005,35,1,1,n,128.277522039324
5686,2005,35,1,1,o,44.8686978873478
5687,2005,35,1,1,t,181.443356455076
5688,2005,35,1,1,v,0
5689,2005,35,1,2,a,88.3142601975785
5690,2005,35,1,2,c,21.7484545781196
5691,2005,35,1,2,d,31.379913034144
5692,2005,35,1,2,h,56.3906357989815
5693,2005,35,1,2,n,292.672060179838
5694,2005,35,1,2,o,126.218709605158
5695,2005,35,1,2,t,324.051973213982
5696,2005,35,1,2,v,0
5697,2005,35,1,3,a,45.2334967497213
5698,2005,35,1,3,c,11.2945328481556
5699,2005,35,1,3,d,31.5582535463172
5700,2005,35,1,3,h,14.0628007030957
5701,2005,35,1,3,n,113.72044348094
5702,2005,35,1,3,o,43.1296131799669
5703,2005,35,1,3,t,145.278697027257
5704,2005,35,1,3,v,0
5705,2005,35,1,4,a,25.5047417205412
5706,2005,35,1,4,c,14.2653640131841
5707,2005,35,1,4,d,21.0378095547967
5708,2005,35,1,4,h,12.9685127392583
5709,2005,35,1,4,n,80.8370627413764
5710,2005,35,1,4,o,28.0984442683929
5711,2005,35,1,4,t,101.874872296173
5712,2005,35,1,4,v,0
5713,2005,35,1,5,a,45.5125832852093
5714,2005,35,1,5,c,17.2750548320949
5715,2005,35,1,5,d,44.7704792440263
5716,2005,35,1,5,h,26.4902961536203
5717,2005,35,1,5,n,142.596700571615
5718,2005,35,1,5,o,53.318766300691
5719,2005,35,1,5,t,187.367179815642
5720,2005,35,1,5,v,0
5721,2005,35,2,1,a,15.1997341999718
5722,2005,35,2,1,c,23.9964885823709
5723,2005,35,2,1,d,22.6454010979289
5724,2005,35,2,1,h,10.5737281391108
5725,2005,35,2,1,n,81.0505633329895
5726,2005,35,2,1,o,31.2806124115361
5727,2005,35,2,1,t,103.695964430918
5728,2005,35,2,1,v,0
5729,2005,35,2,2,a,21.6022133917711
5730,2005,35,2,2,c,33.4730782588147
5731,2005,35,2,2,d,14.0793978655633
5732,2005,35,2,2,h,28.7109289807565
5733,2005,35,2,2,n,177.510839756023
5734,2005,35,2,2,o,93.7246191246811
5735,2005,35,2,2,t,191.590237621587
5736,2005,35,2,2,v,0
5737,2005,35,2,3,a,12.9193299392678
5738,2005,35,2,3,c,18.5282097665597
5739,2005,35,2,3,d,8.12972469349047
5740,2005,35,2,3,h,4.78960524577733
5741,2005,35,2,3,n,61.067466883661
5742,2005,35,2,3,o,24.8303219320562
5743,2005,35,2,3,t,69.1971915771515
5744,2005,35,2,3,v,0
5745,2005,35,2,4,a,10.5123966386121
5746,2005,35,2,4,c,16.8198346217794
5747,2005,35,2,4,d,10.0919007730676
5748,2005,35,2,4,h,5.04595038653382
5749,2005,35,2,4,n,53.1226443471199
5750,2005,35,2,4,o,20.7444627001946
5751,2005,35,2,4,t,63.2145451201875
5752,2005,35,2,4,v,0
5753,2005,35,2,5,a,15.4189032837169
5754,2005,35,2,5,c,23.9902223695668
5755,2005,35,2,5,d,18.4401748730938
5756,2005,35,2,5,h,11.8198963747412
5757,2005,35,2,5,n,89.3974374047933
5758,2005,35,2,5,o,38.1684153767684
5759,2005,35,2,5,t,107.837612277887
5760,2005,35,2,5,v,0
5761,2005,40,0,1,a,31.3079335535665
5762,2005,40,0,1,c,45.4699768724271
5763,2005,40,0,1,d,50.3596356893605
5764,2005,40,0,1,h,36.467101124189
5765,2005,40,0,1,n,176.040551159775
5766,2005,40,0,1,o,62.7955396095924
5767,2005,40,0,1,t,226.400186849136
5768,2005,40,0,1,v,0
5769,2005,40,0,2,a,48.4711089670027
5770,2005,40,0,2,c,60.8400767305624
5771,2005,40,0,2,d,33.0185610046845
5772,2005,40,0,2,h,70.0908173268381
5773,2005,40,0,2,n,347.474447341008
5774,2005,40,0,2,o,168.072444316605
5775,2005,40,0,2,t,380.493008345693
5776,2005,40,0,2,v,0
5777,2005,40,0,3,a,29.0271066867313
5778,2005,40,0,3,c,30.7720888228122
5779,2005,40,0,3,d,30.2016138937088
5780,2005,40,0,3,h,21.0404576792838
5781,2005,40,0,3,n,142.75296167093
5782,2005,40,0,3,o,61.9133084821031
5783,2005,40,0,3,t,172.954575564639
5784,2005,40,0,3,v,0
5785,2005,40,0,4,a,22.4088272377366
5786,2005,40,0,4,c,30.7935870982142
5787,2005,40,0,4,d,20.2569862115963
5788,2005,40,0,4,h,19.1439649911789
5789,2005,40,0,4,n,109.743892333154
5790,2005,40,0,4,o,37.397513006024
5791,2005,40,0,4,t,130.00087854475
5792,2005,40,0,4,v,0
5793,2005,40,0,5,a,32.6566294852773
5794,2005,40,0,5,c,44.6270716431446
5795,2005,40,0,5,d,43.7497948268846
5796,2005,40,0,5,h,37.6834256424469
5797,2005,40,0,5,n,189.474246775828
5798,2005,40,0,5,o,74.5071200049591
5799,2005,40,0,5,t,233.224041602712
5800,2005,40,0,5,v,0
5801,2005,40,1,1,a,45.5283245501929
5802,2005,40,1,1,c,41.487653575416
5803,2005,40,1,1,d,68.8586954969141
5804,2005,40,1,1,h,53.6611400153489
5805,2005,40,1,1,n,217.797312892034
5806,2005,40,1,1,o,77.1201947510757
5807,2005,40,1,1,t,286.656008388948
5808,2005,40,1,1,v,0
5809,2005,40,1,2,a,78.8077007901303
5810,2005,40,1,2,c,50.2242141867747
5811,2005,40,1,2,d,45.4233701836271
5812,2005,40,1,2,h,91.8069091678837
5813,2005,40,1,2,n,418.338160520429
5814,2005,40,1,2,o,197.49933637564
5815,2005,40,1,2,t,463.761530704056
5816,2005,40,1,2,v,0
5817,2005,40,1,3,a,44.2388497231316
5818,2005,40,1,3,c,25.4903096372761
5819,2005,40,1,3,d,45.7798256205992
5820,2005,40,1,3,h,30.7553106202903
5821,2005,40,1,3,n,180.294180003706
5822,2005,40,1,3,o,79.8097100230081
5823,2005,40,1,3,t,226.074005624305
5824,2005,40,1,3,v,0
5825,2005,40,1,4,a,32.0000285767697
5826,2005,40,1,4,c,27.5349083102437
5827,2005,40,1,4,d,27.0883962835911
5828,2005,40,1,4,h,29.1721190746366
5829,2005,40,1,4,n,133.655933311345
5830,2005,40,1,4,o,44.9488773496951
5831,2005,40,1,4,t,160.744329594936
5832,2005,40,1,4,v,0
5833,2005,40,1,5,a,48.5193017074619
5834,2005,40,1,5,c,39.5094549754355
5835,2005,40,1,5,d,60.4267433318019
5836,2005,40,1,5,h,53.6187164267614
5837,2005,40,1,5,n,231.58740940238
5838,2005,40,1,5,o,89.9399362927213
5839,2005,40,1,5,t,292.014152734182
5840,2005,40,1,5,v,0
5841,2005,40,2,1,a,17.1638711187572
5842,2005,40,2,1,c,49.4309248774351
5843,2005,40,2,1,d,31.9598703829507
5844,2005,40,2,1,h,19.3653519781355
5845,2005,40,2,1,n,134.507920646547
5846,2005,40,2,1,o,48.5477726722194
5847,2005,40,2,1,t,166.467791029498
5848,2005,40,2,1,v,0
