"year","race","sex","age","edclass","non_inst","inst","inst_rate","tpop"
2018,4,1,"45-49",1,40.3333333333333,1.009,0.0244059761181033,41.3423333333333
2018,4,1,"45-49",2,200.666666666667,3.347,0.0164057636661596,204.013666666667
2018,4,1,"45-49",3,165,3.909,0.0231426389357583,168.909
2018,4,1,"45-49",4,416,0.411,0.000987005626652514,416.411
2018,4,1,"50-54",1,58,1.428,0.0240290772026654,59.428
2018,4,1,"50-54",2,143,2.765,0.0189688882790793,145.765
2018,4,1,"50-54",3,126,2.971,0.0230361864295074,128.971
2018,4,1,"50-54",4,355,1.003,0.00281739198826976,356.003
2018,4,1,"55-59",1,62.6666666666667,1.975,0.030553048859095,64.6416666666667
2018,4,1,"55-59",2,189.333333333333,2.053,0.0107269937421516,191.386333333333
2018,4,1,"55-59",3,139,2.442,0.0172650273610384,141.442
2018,4,1,"55-59",4,256,0.215,0.000839139004351814,256.215
2018,4,1,"60-64",1,42,2.159,0.0488915056953282,44.159
2018,4,1,"60-64",2,153,1.34,0.00868213036153946,154.34
2018,4,1,"60-64",3,94,1.778,0.0185637620330347,95.778
2018,4,1,"60-64",4,280,0.987,0.0035126180214743,280.987
2018,4,1,"65-69",1,57.3333333333333,0.585,0.0101004287646399,57.9183333333333
2018,4,1,"65-69",2,118.666666666667,0.942,0.00787568347890064,119.608666666667
2018,4,1,"65-69",3,102,1.881,0.0181072573425362,103.881
2018,4,1,"65-69",4,195,0.858,0.00438072481083234,195.858
2018,4,2,"25-29",1,30.3333333333333,0.481,0.0156096189002953,30.8143333333333
2018,4,2,"25-29",2,176.666666666667,1.437,0.00806833473389094,178.103666666667
2018,4,2,"25-29",3,207,1.133,0.00544363459903043,208.133
2018,4,2,"25-29",4,643,0.019,2.95481159965724e-05,643.019
2018,4,2,"30-34",1,41,0.454,0.0109518984898924,41.454
2018,4,2,"30-34",2,151,1.428,0.00936835751961582,152.428
2018,4,2,"30-34",3,185,1.393,0.00747345662122505,186.393
2018,4,2,"30-34",4,693,0.074,0.000106770705581222,693.074
2018,4,2,"35-39",1,36.3333333333333,0.819,0.0220443758579542,37.1523333333333
2018,4,2,"35-39",2,191.666666666667,0.546,0.0028406036369438,192.212666666667
2018,4,2,"35-39",3,241,0.61,0.00252472993667481,241.61
2018,4,2,"35-39",4,571,0.139,0.000243373329434691,571.139
2018,4,2,"40-44",1,28.3333333333333,0.441,0.0153261587294232,28.7743333333333
2018,4,2,"40-44",2,110.666666666667,0.15,0.00135358700556475,110.816666666667
2018,4,2,"40-44",3,167,0.718,0.00428099548050895,167.718
2018,4,2,"40-44",4,612,0.257,0.000419758369442897,612.257
2018,4,2,"45-49",1,74.3333333333333,0.535,0.00714587831971684,74.8683333333333
2018,4,2,"45-49",2,212.666666666667,0.576,0.00270114798789486,213.242666666667
2018,4,2,"45-49",3,156,0.757,0.00482913043755622,156.757
2018,4,2,"45-49",4,437,0.184,0.000420875420875421,437.184
2018,4,2,"50-54",1,63.3333333333333,0.227,0.00357140984156785,63.5603333333333
2018,4,2,"50-54",2,196.666666666667,0.444,0.00225254171937254,197.110666666667
2018,4,2,"50-54",3,158,0.263,0.00166179081655219,158.263
2018,4,2,"50-54",4,374,0.102,0.000272652912841952,374.102
2018,4,2,"55-59",1,78,0.128,0.00163833708785583,78.128
2018,4,2,"55-59",2,195,0.182,0.000932463034501132,195.182
2018,4,2,"55-59",3,155,0.579,0.00372158196157579,155.579
2018,4,2,"55-59",4,281,0.107,0.000380637977709555,281.107
2018,4,2,"60-64",1,95,0.722,0.00754267566494641,95.722
2018,4,2,"60-64",2,195,0.526,0.00269017931119135,195.526
2018,4,2,"60-64",3,175,0.842,0.00478838957700663,175.842
2018,4,2,"60-64",4,277,0.141,0.000508766295856622,277.141
2018,4,2,"65-69",1,75.3333333333333,0.069,0.000915091044927876,75.4023333333333
2018,4,2,"65-69",2,180.666666666667,0.679,0.0037442306313725,181.345666666667
2018,4,2,"65-69",3,74,0.464,0.00623119896862914,74.464
2018,4,2,"65-69",4,199,0.382,0.0019159201933976,199.382
2019,4,1,"25-29",1,15,0.882999633540993,0.0588666422360662,15.882999633541
2019,4,1,"25-29",2,178,5.57100126976144,0.03129775994248,183.571001269761
2019,4,1,"25-29",3,226,3.95385395537525,0.0174949290060852,229.953853955375
2019,4,1,"25-29",4,632,0.217820326652086,0.000344652415588743,632.217820326652
2019,4,1,"30-34",1,34,8.10904660371611,0.238501370697533,42.1090466037161
2019,4,1,"30-34",2,159,4.85115483319076,0.0305104077559167,163.851154833191
2019,4,1,"30-34",3,169,4.29056479454217,0.0253879573641549,173.290564794542
2019,4,1,"30-34",4,673,0.290416225334432,0.000431524851908517,673.290416225334
2019,4,1,"35-39",1,5,0.990969130462305,0.198193826092461,5.9909691304623
2019,4,1,"35-39",2,156,5.04286839856625,0.0323260794779888,161.042868398566
2019,4,1,"35-39",3,156,4.17736826950763,0.026778001727613,160.177368269508
2019,4,1,"35-39",4,546,1.25940917344393,0.00230661020777276,547.259409173444
2019,4,1,"40-44",1,42.3333333333333,2.71312309257375,0.064089521871821,45.0464564259071
2019,4,1,"40-44",2,148.666666666667,5.05571239713649,0.0340070340614562,153.722379063803
2019,4,1,"40-44",3,150,3.56267832286753,0.0237511888191168,153.562678322868
2019,4,1,"40-44",4,523,1.00989503516517,0.00193096565041142,524.009895035165
2019,4,1,"45-49",1,26.6666666666667,0.650826029816088,0.0244059761181033,27.3174926964828
2019,4,1,"45-49",2,190.333333333333,3.12256368445905,0.0164057636661596,193.455897017792
2019,4,1,"45-49",3,191,4.42024403672984,0.0231426389357583,195.42024403673
2019,4,1,"45-49",4,475,0.468827672659944,0.000987005626652514,475.46882767266
2019,4,1,"50-54",1,59.3333333333333,1.42572524735815,0.0240290772026654,60.7590585806915
2019,4,1,"50-54",2,182.666666666667,3.46498359231183,0.0189688882790793,186.131650258978
2019,4,1,"50-54",3,156,3.59364508300316,0.0230361864295074,159.593645083003
2019,4,1,"50-54",4,325,0.915652396187672,0.00281739198826976,325.915652396188
2019,4,1,"55-59",1,50.6666666666667,1.54802114219415,0.030553048859095,52.2146878088608
2019,4,1,"55-59",2,156.333333333333,1.67698668835636,0.0107269937421516,158.01032002169
2019,4,1,"55-59",3,135,2.33077869374019,0.0172650273610384,137.33077869374
2019,4,1,"55-59",4,274,0.229924087192397,0.000839139004351814,274.229924087192
2019,4,1,"60-64",1,26.3333333333333,1.28747631664364,0.0488915056953282,27.620809649977
2019,4,1,"60-64",2,165.666666666667,1.4383395965617,0.00868213036153946,167.105006263228
2019,4,1,"60-64",3,112,2.07914134769989,0.0185637620330347,114.0791413477
2019,4,1,"60-64",4,273,0.958944719862485,0.0035126180214743,273.958944719862
2019,4,1,"65-69",1,51.3333333333333,0.518488676584847,0.0101004287646399,51.8518220099182
2019,4,1,"65-69",2,72.6666666666667,0.572299666133446,0.00787568347890064,73.2389663328001
2019,4,1,"65-69",3,116,2.1004418517342,0.0181072573425362,118.100441851734
2019,4,1,"65-69",4,190,0.832337714058144,0.00438072481083234,190.832337714058
2019,4,2,"25-29",1,20.3333333333333,0.317395584306005,0.0156096189002953,20.6507289176393
2019,4,2,"25-29",2,181.666666666667,1.46574747665685,0.00806833473389094,183.132414143324
2019,4,2,"25-29",3,224,1.21937415018282,0.00544363459903043,225.219374150183
2019,4,2,"25-29",4,678,0.0200336226456761,2.95481159965724e-05,678.020033622646
2019,4,2,"30-34",1,14,0.153326578858494,0.0109518984898924,14.1533265788585
2019,4,2,"30-34",2,147,1.37714855538353,0.00936835751961582,148.377148555384
2019,4,2,"30-34",3,209,1.56195243383603,0.00747345662122505,210.561952433836
2019,4,2,"30-34",4,715,0.0763410544905739,0.000106770705581222,715.076341054491
2019,4,2,"35-39",1,38.3333333333333,0.845034407888244,0.0220443758579542,39.1783677412216
2019,4,2,"35-39",2,148.666666666667,0.422303074025645,0.0028406036369438,149.088969740692
2019,4,2,"35-39",3,191,0.482223417904888,0.00252472993667481,191.482223417905
2019,4,2,"35-39",4,662,0.161113144085765,0.000243373329434691,662.161113144086
2019,4,2,"40-44",1,11.3333333333333,0.17369646560013,0.0153261587294232,11.5070297989335
2019,4,2,"40-44",2,159.666666666667,0.216122725221838,0.00135358700556475,159.882789391889
2019,4,2,"40-44",3,158,0.676397285920414,0.00428099548050895,158.67639728592
2019,4,2,"40-44",4,622,0.261089705793482,0.000419758369442897,622.261089705793
2019,4,2,"45-49",1,55,0.393023307584426,0.00714587831971684,55.3930233075844
2019,4,2,"45-49",2,145,0.391666458244754,0.00270114798789486,145.391666458245
2019,4,2,"45-49",3,171,0.825781304822113,0.00482913043755622,171.825781304822
2019,4,2,"45-49",4,519,0.218434343434343,0.000420875420875421,519.218434343434
2019,4,2,"50-54",1,56.6666666666667,0.202379891022178,0.00357140984156785,56.8690465576888
2019,4,2,"50-54",2,192.333333333333,0.433238857359318,0.00225254171937254,192.766572190693
2019,4,2,"50-54",3,169,0.280842647997321,0.00166179081655219,169.280842647997
2019,4,2,"50-54",4,358,0.0976097427974189,0.000272652912841952,358.097609742797
2019,4,2,"55-59",1,61,0.0999385623592054,0.00163833708785583,61.0999385623592
2019,4,2,"55-59",2,202,0.188357532969229,0.000932463034501132,202.188357532969
2019,4,2,"55-59",3,150,0.558237294236369,0.00372158196157579,150.558237294236
2019,4,2,"55-59",4,265,0.100869064093032,0.000380637977709555,265.100869064093
2019,4,2,"60-64",1,91.6666666666667,0.691411935953421,0.00754267566494641,92.3580786026201
2019,4,2,"60-64",2,196.333333333333,0.528171871430569,0.00269017931119135,196.861505204764
2019,4,2,"60-64",3,176,0.842756565553167,0.00478838957700663,176.842756565553
2019,4,2,"60-64",4,343,0.174506839478821,0.000508766295856622,343.174506839479
2019,4,2,"65-69",1,83,0.0759525567290137,0.000915091044927876,83.075952556729
2019,4,2,"65-69",2,139,0.520448057760777,0.0037442306313725,139.520448057761
2019,4,2,"65-69",3,113,0.704125483455092,0.00623119896862914,113.704125483455
2019,4,2,"65-69",4,221,0.423418362740869,0.0019159201933976,221.423418362741
2020,4,1,"25-29",1,31.6666666666667,1.86411033747543,0.0588666422360662,33.5307770041421
2020,4,1,"25-29",2,216.333333333333,6.77074873422317,0.03129775994248,223.104082067557
2020,4,1,"25-29",3,218,3.81389452332657,0.0174949290060852,221.813894523327
2020,4,1,"25-29",4,591,0.203689577612947,0.000344652415588743,591.203689577613
2020,4,1,"30-34",1,24.3333333333333,5.80353335363996,0.238501370697533,30.1368666869733
2020,4,1,"30-34",2,130.666666666667,3.98669328010645,0.0305104077559167,134.653359946773
2020,4,1,"30-34",3,208,5.28069513174421,0.0253879573641549,213.280695131744
2020,4,1,"30-34",4,665,0.286964026519164,0.000431524851908517,665.286964026519
2020,4,1,"35-39",1,34.3333333333333,6.80465469584116,0.198193826092461,41.1379880291745
2020,4,1,"35-39",2,133.666666666667,4.3209192902245,0.0323260794779888,137.987585956891
2020,4,1,"35-39",3,133,3.56147422977253,0.026778001727613,136.561474229773
2020,4,1,"35-39",4,604,1.39319256549475,0.00230661020777276,605.393192565495
2020,4,1,"40-44",1,30.3333333333333,1.9440488301119,0.064089521871821,32.2773821634452
2020,4,1,"40-44",2,111.666666666667,3.79745213686261,0.0340070340614562,115.464118803529
2020,4,1,"40-44",3,146,3.46767356759106,0.0237511888191168,149.467673567591
2020,4,1,"40-44",4,560,1.0813407642304,0.00193096565041142,561.08134076423
2020,4,1,"45-49",1,34.3333333333333,0.837938513388214,0.0244059761181033,35.1712718467215
2020,4,1,"45-49",2,138.666666666667,2.27493256170747,0.0164057636661596,140.941599228374
2020,4,1,"45-49",3,167,3.86482070227164,0.0231426389357583,170.864820702272
2020,4,1,"45-49",4,506,0.499424847086172,0.000987005626652514,506.499424847086
2020,4,1,"50-54",1,41.6666666666667,1.00121155011106,0.0240290772026654,42.6678782167777
2020,4,1,"50-54",2,171.333333333333,3.25000285848226,0.0189688882790793,174.583336191816
2020,4,1,"50-54",3,115,2.64916143939335,0.0230361864295074,117.649161439393
2020,4,1,"50-54",4,348,0.980452411917877,0.00281739198826976,348.980452411918
2020,4,1,"55-59",1,61.3333333333333,1.87392033002449,0.030553048859095,63.2072536633578
2020,4,1,"55-59",2,183.666666666667,1.97019118397517,0.0107269937421516,185.636857850642
2020,4,1,"55-59",3,134,2.31351366637915,0.0172650273610384,136.313513666379
2020,4,1,"55-59",4,361,0.302929180571005,0.000839139004351814,361.302929180571
2020,4,1,"60-64",1,47.6666666666667,2.33049510481065,0.0488915056953282,49.9971617714773
2020,4,1,"60-64",2,160.333333333333,1.39203490130016,0.00868213036153946,161.725368234633
2020,4,1,"60-64",3,111,2.06057758566685,0.0185637620330347,113.060577585667
2020,4,1,"60-64",4,228,0.800876908896141,0.0035126180214743,228.800876908896
2020,4,1,"65-69",1,30.3333333333333,0.306379672527409,0.0101004287646399,30.6397130058607
2020,4,1,"65-69",2,94.6666666666667,0.74556470266926,0.00787568347890064,95.4122313693359
2020,4,1,"65-69",3,102,1.84694024893869,0.0181072573425362,103.846940248939
2020,4,1,"65-69",4,192,0.841099163679809,0.00438072481083234,192.84109916368
2020,4,2,"25-29",1,37.3333333333333,0.582759105611025,0.0156096189002953,37.9160924389444
2020,4,2,"25-29",2,138.666666666667,1.11880908309954,0.00806833473389094,139.785475749766
2020,4,2,"25-29",3,214,1.16493780419251,0.00544363459903043,215.164937804193
2020,4,2,"25-29",4,703,0.0207723255455904,2.95481159965724e-05,703.020772325546
2020,4,2,"30-34",1,19,0.208086071307956,0.0109518984898924,19.208086071308
2020,4,2,"30-34",2,110,1.03051932715774,0.00936835751961582,111.030519327158
2020,4,2,"30-34",3,186,1.39006293154786,0.00747345662122505,187.390062931548
2020,4,2,"30-34",4,776,0.0828540675310284,0.000106770705581222,776.082854067531
2020,4,2,"35-39",1,18,0.396798765443175,0.0220443758579542,18.3967987654432
2020,4,2,"35-39",2,142,0.40336571644602,0.0028406036369438,142.403365716446
2020,4,2,"35-39",3,172,0.434253549108067,0.00252472993667481,172.434253549108
2020,4,2,"35-39",4,721,0.175472170522412,0.000243373329434691,721.175472170522
2020,4,2,"40-44",1,23.3333333333333,0.357610370353208,0.0153261587294232,23.6909437036865
2020,4,2,"40-44",2,168.666666666667,0.228305008271921,0.00135358700556475,168.894971674939
2020,4,2,"40-44",3,148,0.633587331115325,0.00428099548050895,148.633587331115
2020,4,2,"40-44",4,628,0.26360825601014,0.000419758369442897,628.26360825601
2020,4,2,"45-49",1,54,0.385877429264709,0.00714587831971684,54.3858774292647
2020,4,2,"45-49",2,105,0.28362053872896,0.00270114798789486,105.283620538729
2020,4,2,"45-49",3,172,0.83061043525967,0.00482913043755622,172.83061043526
2020,4,2,"45-49",4,540,0.227272727272727,0.000420875420875421,540.227272727273
2020,4,2,"50-54",1,55,0.196427541286232,0.00357140984156785,55.1964275412862
2020,4,2,"50-54",2,143,0.322113465870273,0.00225254171937254,143.32211346587
2020,4,2,"50-54",3,167,0.277519066364217,0.00166179081655219,167.277519066364
2020,4,2,"50-54",4,444,0.121057893301827,0.000272652912841952,444.121057893302
2020,4,2,"55-59",1,44.3333333333333,0.072632944228275,0.00163833708785583,44.4059662775616
2020,4,2,"55-59",2,227.666666666667,0.212290750854758,0.000932463034501132,227.878957417521
2020,4,2,"55-59",3,111,0.413095597734913,0.00372158196157579,111.413095597735
2020,4,2,"55-59",4,342,0.130178188376668,0.000380637977709555,342.130178188377
2020,4,2,"60-64",1,93,0.701468836840016,0.00754267566494641,93.70146883684
2020,4,2,"60-64",2,211,0.567627834661375,0.00269017931119135,211.567627834661
2020,4,2,"60-64",3,145,0.694316488665961,0.00478838957700663,145.694316488666
2020,4,2,"60-64",4,298,0.151612356165273,0.000508766295856622,298.151612356165
2020,4,2,"65-69",1,69.6666666666667,0.063751342796642,0.000915091044927876,69.7304180094633
2020,4,2,"65-69",2,141.333333333333,0.529184595900647,0.0037442306313725,141.862517929234
2020,4,2,"65-69",3,130,0.810055865921788,0.00623119896862914,130.810055865922
2020,4,2,"65-69",4,280,0.536457654151328,0.0019159201933976,280.536457654151
2021,4,1,"25-29",1,22.3333333333333,1.31468834327215,0.0588666422360662,23.6480216766055
2021,4,1,"25-29",2,144.666666666667,4.5277426050121,0.03129775994248,149.194409271679
2021,4,1,"25-29",3,265,4.63615618661258,0.0174949290060852,269.636156186613
2021,4,1,"25-29",4,599,0.206446796937657,0.000344652415588743,599.206446796938
2021,4,1,"30-34",1,26.6666666666667,6.36003655193421,0.238501370697533,33.0267032186009
2021,4,1,"30-34",2,145.333333333333,4.43417926052657,0.0305104077559167,149.76751259386
2021,4,1,"30-34",3,211,5.35685900383668,0.0253879573641549,216.356859003837
2021,4,1,"30-34",4,645,0.278333529480993,0.000431524851908517,645.278333529481
2021,4,1,"35-39",1,27.6666666666667,5.48336252189142,0.198193826092461,33.1500291885581
2021,4,1,"35-39",2,148.333333333333,4.79503512256833,0.0323260794779888,153.128368455902
2021,4,1,"35-39",3,145,3.88281025050389,0.026778001727613,148.882810250504
2021,4,1,"35-39",4,637,1.46931070235125,0.00230661020777276,638.469310702351
2021,4,1,"40-44",1,10.3333333333333,0.662258392675483,0.064089521871821,10.9955917260088
2021,4,1,"40-44",2,130.666666666667,4.44358578403028,0.0340070340614562,135.110252450697
2021,4,1,"40-44",3,133,3.15890811294254,0.0237511888191168,136.158908112943
2021,4,1,"40-44",4,564,1.08906462683204,0.00193096565041142,565.089064626832
2021,4,1,"45-49",1,30,0.7321792835431,0.0244059761181033,30.7321792835431
2021,4,1,"45-49",2,172,2.82179135057945,0.0164057636661596,174.821791350579
2021,4,1,"45-49",3,117,2.70768875548372,0.0231426389357583,119.707688755484
2021,4,1,"45-49",4,495,0.488567785192994,0.000987005626652514,495.488567785193
2021,4,1,"50-54",1,13.6666666666667,0.328397388436427,0.0240290772026654,13.9950640551031
2021,4,1,"50-54",2,140.333333333333,2.6619673218308,0.0189688882790793,142.995300655164
2021,4,1,"50-54",3,140,3.22506610013104,0.0230361864295074,143.225066100131
2021,4,1,"50-54",4,396,1.11568722735483,0.00281739198826976,397.115687227355
2021,4,1,"55-59",1,47.3333333333333,1.44617764599716,0.030553048859095,48.7795109793305
2021,4,1,"55-59",2,186.666666666667,2.00237216520163,0.0107269937421516,188.669038831868
2021,4,1,"55-59",3,137,2.36530874846227,0.0172650273610384,139.365308748462
2021,4,1,"55-59",4,349,0.292859512518783,0.000839139004351814,349.292859512519
2021,4,1,"60-64",1,13,0.635589574039267,0.0488915056953282,13.6355895740393
2021,4,1,"60-64",2,175,1.5193728132694,0.00868213036153946,176.519372813269
2021,4,1,"60-64",3,89,1.65217482094009,0.0185637620330347,90.6521748209401
2021,4,1,"60-64",4,270,0.948406865798062,0.0035126180214743,270.948406865798
2021,4,1,"65-69",1,35,0.353515006762395,0.0101004287646399,35.3535150067624
2021,4,1,"65-69",2,135,1.06321726965159,0.00787568347890064,136.063217269652
2021,4,1,"65-69",3,96,1.73829670488347,0.0181072573425362,97.7382967048835
2021,4,1,"65-69",4,204,0.893667861409797,0.00438072481083234,204.89366786141
2021,4,2,"25-29",1,34.6666666666667,0.541133455210238,0.0156096189002953,35.2078001218769
2021,4,2,"25-29",2,129.333333333333,1.04350462558323,0.00806833473389094,130.376837958917
2021,4,2,"25-29",3,192,1.04517784301384,0.00544363459903043,193.045177843014
2021,4,2,"25-29",4,691,0.0204177481536315,2.95481159965724e-05,691.020417748154
2021,4,2,"30-34",1,32,0.350460751676557,0.0109518984898924,32.3504607516766
2021,4,2,"30-34",2,132,1.23662319258929,0.00936835751961582,133.236623192589
2021,4,2,"30-34",3,181,1.35269564844173,0.00747345662122505,182.352695648442
2021,4,2,"30-34",4,768,0.0819999018863787,0.000106770705581222,768.081999901886
2021,4,2,"35-39",1,17.3333333333333,0.382102514871206,0.0220443758579542,17.7154358482045
2021,4,2,"35-39",2,161.666666666667,0.459230921305915,0.0028406036369438,162.125897587973
2021,4,2,"35-39",3,197,0.497371797524937,0.00252472993667481,197.497371797525
2021,4,2,"35-39",4,688,0.167440850651067,0.000243373329434691,688.167440850651
2021,4,2,"40-44",1,39.6666666666667,0.607937629600454,0.0153261587294232,40.2746042962671
2021,4,2,"40-44",2,129.333333333333,0.175063919386374,0.00135358700556475,129.50839725272
2021,4,2,"40-44",3,177,0.757736200050084,0.00428099548050895,177.75773620005
2021,4,2,"40-44",4,580,0.24345985427688,0.000419758369442897,580.243459854277
2021,4,2,"45-49",1,30.6666666666667,0.219140268471316,0.00714587831971684,30.885806935138
2021,4,2,"45-49",2,144.333333333333,0.389865692919491,0.00270114798789486,144.723199026253
2021,4,2,"45-49",3,161,0.777490000446551,0.00482913043755622,161.777490000447
2021,4,2,"45-49",4,551,0.231902356902357,0.000420875420875421,551.231902356902
2021,4,2,"50-54",1,35.6666666666667,0.127380284349253,0.00357140984156785,35.7940469510159
2021,4,2,"50-54",2,194.333333333333,0.437743940798063,0.00225254171937254,194.771077274131
2021,4,2,"50-54",3,159,0.264224739831799,0.00166179081655219,159.264224739832
2021,4,2,"50-54",4,462,0.125965645732982,0.000272652912841952,462.125965645733
2021,4,2,"55-59",1,56.3333333333333,0.0922929892825449,0.00163833708785583,56.4256263226159
2021,4,2,"55-59",2,208.666666666667,0.194573953199236,0.000932463034501132,208.861240619866
2021,4,2,"55-59",3,115,0.427981925581216,0.00372158196157579,115.427981925581
2021,4,2,"55-59",4,355,0.135126482086892,0.000380637977709555,355.135126482087
2021,4,2,"60-64",1,72.3333333333333,0.54558687309779,0.00754267566494641,72.8789202064311
2021,4,2,"60-64",2,208.666666666667,0.561350749601928,0.00269017931119135,209.228017416269
