year,race,sex,age,edclass,non_inst,inst,inst_rate
2006,1,2,65-69,1,530000,13451,0.024751081514248756
2006,1,2,65-69,2,1788000,14941,0.00828701549301946
2006,1,2,65-69,3,1095000,5764,0.005236363107805124
2006,1,2,65-69,4,800000,3551,0.0044191345664432
2006,2,1,25-29,1,166333.333333333,62951,0.2745543015731563
2006,2,1,25-29,2,516666.666666667,61524,0.10640780549899335
2006,2,1,25-29,3,368000,19276,0.04977328830085004
2006,2,1,25-29,4,185000,1016,0.005461895750903148
2006,2,1,30-34,1,107333.33333333301,42960,0.28584102200142003
2006,2,1,30-34,2,491666.66666666704,50760,0.09357947003588805
2006,2,1,30-34,3,277000,20591,0.06919228068053133
2006,2,1,30-34,4,226000,1259,0.005539934612050568
2006,2,1,35-39,1,129000,33295,0.20515111371268369
2006,2,1,35-39,2,522000,54283,0.0941950395899237
2006,2,1,35-39,3,314000,20921,0.062465476933366376
2006,2,1,35-39,4,205000,2529,0.012186248668860738
2006,2,1,40-44,1,160000,36355,0.18514934684627332
2006,2,1,40-44,2,497000,48440,0.08880903490759753
2006,2,1,40-44,3,329000,17198,0.04967677456253358
2006,2,1,40-44,4,263000,2355,0.008874903431252473
2006,2,1,45-49,1,153333.333333333,29412,0.1609452863365415
2006,2,1,45-49,2,519666.666666667,31677,0.05745418314408856
2006,2,1,45-49,3,370000,15109,0.03923304830580433
2006,2,1,45-49,4,200000,2351,0.011618425409313519
2006,2,1,50-54,1,152000,19020,0.11121506256578179
2006,2,1,50-54,2,433000,19810,0.04374903381109074
2006,2,1,50-54,3,254000,9266,0.035196341342976306
2006,2,1,50-54,4,191000,2504,0.012940300975690424
2006,2,1,55-59,1,124333.33333333301,10180,0.0756802299648116
2006,2,1,55-59,2,296666.66666666704,11376,0.036929949097960414
2006,2,1,55-59,3,195000,6350,0.03153712441023094
2006,2,1,55-59,4,180000,1397,0.007701340154467825
2006,2,1,60-64,1,148000,7290,0.046944426556764764
2006,2,1,60-64,2,224000,5655,0.02462389236027955
2006,2,1,60-64,3,111000,2308,0.020369259010837717
2006,2,1,60-64,4,77000,1168,0.014942175826425135
2006,2,1,65-69,1,146666.666666667,8370,0.05398722882758905
2006,2,1,65-69,2,157333.333333333,4106,0.025433702649911887
2006,2,1,65-69,3,63000,1453,0.022543558872356602
2006,2,1,65-69,4,46000,310,0.006694018570503131
2006,2,2,25-29,1,144666.666666667,4818,0.032230730465108944
2006,2,2,25-29,2,526333.333333333,3997,0.007536811961852711
2006,2,2,25-29,3,469000,2642,0.0056017063789908445
2006,2,2,25-29,4,314000,74,2.3561326311633565e-4
2006,2,2,30-34,1,158333.333333333,4417,0.027139729360513398
2006,2,2,30-34,2,429666.66666666704,3531,0.00815101343266699
2006,2,2,30-34,3,463000,1444,0.0031090938843003676
2006,2,2,30-34,4,311000,202,6.490960855007359e-4
2006,2,2,35-39,1,113333.33333333301,2405,0.02077963221635016
2006,2,2,35-39,2,541666.666666667,4151,0.007605103780077958
2006,2,2,35-39,3,399000,2161,0.005386864625424705
2006,2,2,35-39,4,371000,460,0.0012383567544284714
2006,2,2,40-44,1,144000,6791,0.04503584431431584
2006,2,2,40-44,2,570000,5794,0.010062626564361559
2006,2,2,40-44,3,479000,3258,0.006755719967320397
2006,2,2,40-44,4,325000,355,0.0010911158580627315
2006,2,2,45-49,1,159000,5262,0.03203418928297476
2006,2,2,45-49,2,538000,3800,0.0070136581764488745
2006,2,2,45-49,3,466000,2173,0.004641446644723211
2006,2,2,45-49,4,309000,257,8.310240350258846e-4
2006,2,2,50-54,1,165000,3237,0.019240713992760214
2006,2,2,50-54,2,489000,2708,0.005507333620766796
2006,2,2,50-54,3,365000,1575,0.004296528677623952
2006,2,2,50-54,4,230000,1032,0.004466913674296202
2006,2,2,55-59,1,177000,2385,0.013295426038966468
2006,2,2,55-59,2,327000,3443,0.010419346150470733
2006,2,2,55-59,3,303000,1677,0.005504189682844455
2006,2,2,55-59,4,178000,228,0.0012792602733577216
2006,2,2,60-64,1,167666.666666667,3236,0.018934754285090113
2006,2,2,60-64,2,301333.33333333296,2928,0.009623306280565841
2006,2,2,60-64,3,167000,1463,0.008684399541739135
2006,2,2,60-64,4,103000,953,0.009167604590536107
2006,2,2,65-69,1,154666.666666667,3542,0.022388154041287196
2006,2,2,65-69,2,189333.333333333,3364,0.01745742892134819
2006,2,2,65-69,3,102000,1256,0.012163942046951266
2006,2,2,65-69,4,77000,835,0.010727821674054089
2006,3,1,25-29,1,835666.666666667,40381,0.04609452377591324
2006,3,1,25-29,2,795333.333333333,27763,0.033729952225114206
2006,3,1,25-29,3,489000,8559,0.01720198006668556
2006,3,1,25-29,4,156000,492,0.0031439306801625644
2006,3,1,30-34,1,720666.666666667,28402,0.03791641709749794
2006,3,1,30-34,2,683333.333333333,23608,0.033394567394559864
2006,3,1,30-34,3,355000,7155,0.01975673399511259
2006,3,1,30-34,4,244000,447,0.0018286172462742434
2006,3,1,35-39,1,733666.666666667,22723,0.03004139400811485
2006,3,1,35-39,2,574333.333333333,17716,0.02992318207716926
2006,3,1,35-39,3,271000,5717,0.0206600967775742
2006,3,1,35-39,4,215000,1710,0.007890729546398413
2006,3,1,40-44,1,567000,18785,0.032068079585513456
2006,3,1,40-44,2,536000,14628,0.026566030060222148
2006,3,1,40-44,3,277000,5378,0.019045393054699728
2006,3,1,40-44,4,215000,992,0.004592762694914626
2006,3,1,45-49,1,469666.66666666704,12677,0.026282090708492058
2006,3,1,45-49,2,355333.33333333296,9282,0.025456965605761713
2006,3,1,45-49,3,232000,3955,0.016761670657540632
2006,3,1,45-49,4,181000,609,0.003353358038423206
2006,3,1,50-54,1,389000,6835,0.017267295716649613
2006,3,1,50-54,2,283000,4495,0.01563505452268735
2006,3,1,50-54,3,181000,2692,0.014654965921215948
2006,3,1,50-54,4,122000,490,0.004000326557269981
2006,3,1,55-59,1,265333.33333333296,4581,0.01697205162625675
2006,3,1,55-59,2,196666.666666667,3631,0.01812801946436384
2006,3,1,55-59,3,110000,2086,0.018610709633674144
2006,3,1,55-59,4,131000,658,0.0049977973233681205
2006,3,1,60-64,1,194666.666666667,2769,0.01402482158745378
2006,3,1,60-64,2,126333.33333333301,1913,0.014916605802894988
2006,3,1,60-64,3,89000,783,0.008721027365982424
2006,3,1,60-64,4,63000,375,0.005917159763313609
2006,3,1,65-69,1,176000,3529,0.019656991349586976
2006,3,1,65-69,2,106000,1316,0.012262849901226286
2006,3,1,65-69,3,42000,72,0.0017113519680547634
2006,3,1,65-69,4,34000,223,0.006516085673377553
2006,3,2,25-29,1,551000,4629,0.008331098628761278
2006,3,2,25-29,2,608000,2397,0.0039269524588095945
2006,3,2,25-29,3,420000,1379,0.003272588334966859
2006,3,2,25-29,4,232000,NA,NA
2006,3,2,30-34,1,557666.666666667,2439,0.004354535483483173
2006,3,2,30-34,2,572333.333333333,1803,0.0031403690993254234
2006,3,2,30-34,3,387000,631,0.0016278367829198387
2006,3,2,30-34,4,246000,322,0.0013072319971419524
2006,3,2,35-39,1,525000,2616,0.004958151382823872
2006,3,2,35-39,2,491000,1780,0.0036121595843987176
2006,3,2,35-39,3,347000,694,0.001996007984031936
2006,3,2,35-39,4,253000,91,3.5955446855083745e-4
2006,3,2,40-44,1,517000,2162,0.00416440340394713
2006,3,2,40-44,2,460000,1363,0.002954289789168182
2006,3,2,40-44,3,276000,1141,0.004117037897676634
2006,3,2,40-44,4,209000,NA,NA
2006,3,2,45-49,1,440666.66666666704,1262,0.002855664488839071
2006,3,2,45-49,2,351333.33333333296,1417,0.004017005417429329
2006,3,2,45-49,3,266000,646,0.0024226877583012683
2006,3,2,45-49,4,166000,190,0.0011432697514892592
2006,3,2,50-54,1,384666.66666666704,1064,0.002758401371596068
2006,3,2,50-54,2,257333.33333333296,543,0.002105660465158367
2006,3,2,50-54,3,190000,390,0.002048426913178213
2006,3,2,50-54,4,127000,NA,NA
2006,3,2,55-59,1,277666.66666666704,532,0.0019123024792833873
2006,3,2,55-59,2,202333.333333333,287,0.0014164422458423907
2006,3,2,55-59,3,161000,NA,NA
2006,3,2,55-59,4,99000,160,0.0016135538523598225
2006,3,2,60-64,1,251666.666666667,1229,0.004859711580665011
2006,3,2,60-64,2,174333.333333333,760,0.004340542187024072
2006,3,2,60-64,3,86000,266,0.003083485962024436
2006,3,2,60-64,4,38000,NA,NA
2006,3,2,65-69,1,220333.333333333,1122,0.005066484437794838
2006,3,2,65-69,2,109666.66666666699,1188,0.010716734222585697
2006,3,2,65-69,3,40000,365,0.00904248730335687
2006,3,2,65-69,4,38000,209,0.005469915464942815
2007,1,1,25-29,1,371000,34262,0.08454283895356585
2007,1,1,25-29,2,2015000,52228,0.025264750670946794
2007,1,1,25-29,3,1789000,19025,0.010522531491544642
2007,1,1,25-29,4,1951000,1316,6.740712056859647e-4
2007,1,1,30-34,1,327000,26860,0.07590572542813542
2007,1,1,30-34,2,1800000,48338,0.026152143168619593
2007,1,1,30-34,3,1585000,18399,0.011474997801545343
2007,1,1,30-34,4,1972000,2334,0.0011821707978487935
2007,1,1,35-39,1,381000,25596,0.0629519227931411
2007,1,1,35-39,2,2082000,51567,0.024169383947164537
2007,1,1,35-39,3,1708000,22466,0.01298263011235124
2007,1,1,35-39,4,2457000,4682,0.0019019515924477654
2007,1,1,40-44,1,452333.33333333296,26861,0.0560545025921982
2007,1,1,40-44,2,2491666.6666666702,50832,0.019992930838639546
2007,1,1,40-44,3,1834000,22087,0.011899765474355459
2007,1,1,40-44,4,2472000,4613,0.0018626244794806455
2007,1,1,45-49,1,607333.333333333,23730,0.03760319883371454
2007,1,1,45-49,2,2836666.6666666702,42669,0.014819043327934307
2007,1,1,45-49,3,1959000,20194,0.01020314329974727
2007,1,1,45-49,4,2550000,3616,0.0014160312278745121
2007,1,1,50-54,1,440333.33333333296,13307,0.02933381144092863
2007,1,1,50-54,2,2479666.6666666702,29761,0.01185967636976451
2007,1,1,50-54,3,1971000,13632,0.006868779703239694
2007,1,1,50-54,4,2580000,4787,0.0018519901252985257
2007,1,1,55-59,1,427333.33333333296,10800,0.024650030432136358
2007,1,1,55-59,2,1962666.66666667,21380,0.01077595621070739
2007,1,1,55-59,3,1871000,12369,0.0065674862440658205
2007,1,1,55-59,4,2546000,5497,0.0021544215023572436
2007,1,1,60-64,1,500333.33333333296,12735,0.02482125512845919
2007,1,1,60-64,2,1540666.66666667,15891,0.010209066030961889
2007,1,1,60-64,3,1303000,9121,0.006951340615690168
2007,1,1,60-64,4,1887000,4377,0.002314186965369675
2007,1,1,65-69,1,525666.666666667,12983,0.024102864632485295
2007,1,1,65-69,2,1419333.33333333,11280,0.007884730092454537
2007,1,1,65-69,3,872000,6243,0.007108510970198453
2007,1,1,65-69,4,1188000,5087,0.00426372930054556
2007,1,2,25-29,1,300666.66666666704,6767,0.022011252291822273
2007,1,2,25-29,2,1541333.33333333,9173,0.005916131913037453
2007,1,2,25-29,3,1899000,3858,0.002027476564199746
2007,1,2,25-29,4,2410000,149,6.182190395697528e-5
2007,1,2,30-34,1,226000,3983,0.017318671380058527
2007,1,2,30-34,2,1325000,6653,0.004996046267308376
2007,1,2,30-34,3,1748000,3601,0.0020558334917598242
2007,1,2,30-34,4,2384000,425,1.7824003690617235e-4
2007,1,2,35-39,1,248666.666666667,5178,0.020398301323381465
2007,1,2,35-39,2,1731333.33333333,8300,0.004771120351031836
2007,1,2,35-39,3,1856000,4414,0.0023725901869153855
2007,1,2,35-39,4,2776000,1243,4.4756616543817015e-4
2007,1,2,40-44,1,346666.66666666704,5981,0.01696027101649142
2007,1,2,40-44,2,2141333.3333333298,10432,0.004848112309644678
2007,1,2,40-44,3,2231000,7896,0.0035267381781020645
2007,1,2,40-44,4,2640000,737,2.790887543893996e-4
2007,1,2,45-49,1,410333.33333333296,5950,0.014293149697721916
2007,1,2,45-49,2,2626666.6666666702,8566,0.0032505668696173272
2007,1,2,45-49,3,2422000,5144,0.0021193633340255047
2007,1,2,45-49,4,2635000,1603,6.079792824327364e-4
2007,1,2,50-54,1,417333.33333333296,4254,0.010090435987165974
2007,1,2,50-54,2,2389666.6666666702,7892,0.003291681705112251
2007,1,2,50-54,3,2328000,4897,0.0020991068186893805
2007,1,2,50-54,4,2535000,3110,0.0012253212035727371
2007,1,2,55-59,1,376666.66666666704,6172,0.016121673533498866
2007,1,2,55-59,2,2324333.3333333298,9229,0.003954897569338558
2007,1,2,55-59,3,2088000,6487,0.0030971784499020526
2007,1,2,55-59,4,2236000,1872,8.36508969235059e-4
2007,1,2,60-64,1,483333.33333333296,8942,0.01816463144608777
2007,1,2,60-64,2,2159666.6666666702,12754,0.005870870313330957
2007,1,2,60-64,3,1565000,6797,0.004324349772903244
2007,1,2,60-64,4,1429000,2547,0.0017791941165745868
2007,1,2,65-69,1,467666.66666666704,11924,0.024862869168985755
2007,1,2,65-69,2,1877333.33333333,15996,0.008448609398470575
2007,1,2,65-69,3,1090000,5923,0.005404576781397963
2007,1,2,65-69,4,873000,4199,0.0047868271623656665
2007,2,1,25-29,1,129333.33333333301,59717,0.3158788400267306
2007,2,1,25-29,2,573666.666666667,65360,0.10228055167233496
2007,2,1,25-29,3,356000,15856,0.042640161783055804
2007,2,1,25-29,4,230000,2018,0.008697601048194536
2007,2,1,30-34,1,91000,43701,0.32442966273450086
2007,2,1,30-34,2,488000,57375,0.10520284208113684
2007,2,1,30-34,3,293000,18353,0.058945955234091206
2007,2,1,30-34,4,227000,1897,0.008287570391923006
2007,2,1,35-39,1,103666.66666666699,34171,0.2479075627610251
2007,2,1,35-39,2,492333.33333333296,55282,0.10095042383765739
2007,2,1,35-39,3,326000,19303,0.055901628424890604
2007,2,1,35-39,4,229000,2786,0.012019707833950281
2007,2,1,40-44,1,161333.333333333,32559,0.1679230913376327
2007,2,1,40-44,2,516666.666666667,47361,0.08396928519463875
2007,2,1,40-44,3,313000,19326,0.05815374060410561
2007,2,1,40-44,4,236000,2616,0.010963221242498407
2007,2,1,45-49,1,126333.33333333301,27787,0.18029418571203057
2007,2,1,45-49,2,520666.666666667,37682,0.06748829584381559
2007,2,1,45-49,3,362000,16802,0.044355626422246976
2007,2,1,45-49,4,230000,2405,0.010348314365009359
2007,2,1,50-54,1,145000,18846,0.1150226432137495
2007,2,1,50-54,2,437000,22647,0.049270418386283384
2007,2,1,50-54,3,284000,12591,0.042452400780873326
2007,2,1,50-54,4,200000,1987,0.00983726675479115
2007,2,1,55-59,1,142333.333333333,10244,0.06713972368110613
2007,2,1,55-59,2,297666.66666666704,11526,0.037277727587329536
2007,2,1,55-59,3,241000,6439,0.026022575260973412
2007,2,1,55-59,4,184000,1489,0.008027430198017133
2007,2,1,60-64,1,135000,7534,0.05285756380933672
2007,2,1,60-64,2,180000,3963,0.021542375368960063
2007,2,1,60-64,3,130000,3304,0.024785452799615915
2007,2,1,60-64,4,94000,914,0.009629770107676423
2007,2,1,65-69,1,148333.333333333,7807,0.049999893258415085
2007,2,1,65-69,2,160666.666666667,3526,0.021474771508268698
2007,2,1,65-69,3,73000,2058,0.027418796130992032
2007,2,1,65-69,4,42000,1288,0.029754204398447608
2007,2,2,25-29,1,148000,3990,0.026251727087308375
2007,2,2,25-29,2,550000,3900,0.007040982126737678
2007,2,2,25-29,3,495000,2194,0.004412764434003629
2007,2,2,25-29,4,295000,59,1.999600079984003e-4
2007,2,2,30-34,1,121333.33333333301,4287,0.03412664085697388
2007,2,2,30-34,2,487666.66666666704,3986,0.008107349497409412
2007,2,2,30-34,3,461000,2190,0.004728081348906496
2007,2,2,30-34,4,281000,109,3.877499475292502e-4
2007,2,2,35-39,1,131666.666666667,4482,0.03291989638777211
2007,2,2,35-39,2,511333.33333333296,4601,0.008917801554849041
2007,2,2,35-39,3,457000,1892,0.004122974468938225
2007,2,2,35-39,4,334000,279,8.346321485944376e-4
2007,2,2,40-44,1,142000,6985,0.04688391448803571
2007,2,2,40-44,2,580000,6346,0.01082296118673957
2007,2,2,40-44,3,484000,4636,0.009487634967542301
2007,2,2,40-44,4,289000,300,0.0010369858278603526
2007,2,2,45-49,1,145666.666666667,4605,0.030644499406630145
2007,2,2,45-49,2,536333.333333333,4490,0.008302156588411502
2007,2,2,45-49,3,516000,2615,0.0050422760622041395
2007,2,2,45-49,4,291000,580,0.0019891624939982165
2007,2,2,50-54,1,152666.666666667,2111,0.013638918620903502
2007,2,2,50-54,2,479333.33333333296,3246,0.006726355183051082
2007,2,2,50-54,3,392000,1333,0.003388985922869426
2007,2,2,50-54,4,271000,400,0.0014738393515106854
2007,2,2,55-59,1,150666.666666667,3392,0.02201758637402197
2007,2,2,55-59,2,381333.33333333296,3000,0.007805724197745021
2007,2,2,55-59,3,295000,1519,0.005122774594545375
2007,2,2,55-59,4,213000,546,0.0025568261639178445
2007,2,2,60-64,1,142666.666666667,2705,0.01860747738555193
2007,2,2,60-64,2,334333.33333333296,3192,0.00945706791391462
2007,2,2,60-64,3,155000,1040,0.0066649577031530375
2007,2,2,60-64,4,137000,536,0.003897161470451373
2007,2,2,65-69,1,157333.333333333,4402,0.027217305639254313
2007,2,2,65-69,2,240666.666666667,3516,0.014399056444082825
2007,2,2,65-69,3,107000,784,0.0072738068730052695
2007,2,2,65-69,4,63000,491,0.007733379534107196
2007,3,1,25-29,1,862666.666666667,40083,0.044401013348477174
2007,3,1,25-29,2,823333.333333333,26721,0.03143446124816336
2007,3,1,25-29,3,462000,8214,0.0174686419375008
2007,3,1,25-29,4,202000,450,0.002222771054581378
2007,3,1,30-34,1,778333.333333333,30858,0.03813436789156583
2007,3,1,30-34,2,723666.666666667,21949,0.029437417936944266
2007,3,1,30-34,3,355000,7006,0.019353270387783627
2007,3,1,30-34,4,222000,490,0.0022023461728617015
2007,3,1,35-39,1,762333.333333333,23762,0.030227885845906743
2007,3,1,35-39,2,608666.666666667,20691,0.03287637713160454
2007,3,1,35-39,3,312000,7469,0.023379420225436584
2007,3,1,35-39,4,236000,759,0.0032057915432993044
2007,3,1,40-44,1,610333.333333333,17158,0.027343803951608375
2007,3,1,40-44,2,454666.66666666704,17740,0.03755239130127994
2007,3,1,40-44,3,315000,5527,0.017243477148570947
2007,3,1,40-44,4,240000,449,0.0018673398516941223
2007,3,1,45-49,1,455333.33333333296,14184,0.03020974731497313
2007,3,1,45-49,2,391666.66666666704,10380,0.025817898419752242
2007,3,1,45-49,3,258000,3383,0.012942693289158055
2007,3,1,45-49,4,166000,937,0.005612895882877972
2007,3,1,50-54,1,368000,7091,0.01890474578169031
2007,3,1,50-54,2,334000,5909,0.017384064558455353
2007,3,1,50-54,3,237000,2293,0.009582394804695499
2007,3,1,50-54,4,132000,627,0.004727544165215228
2007,3,1,55-59,1,330333.33333333296,3851,0.011523580299495401
2007,3,1,55-59,2,192666.666666667,3416,0.017421223701568015
2007,3,1,55-59,3,107000,1671,0.015376687432709738
2007,3,1,55-59,4,114000,1129,0.009806391091731884
2007,3,1,60-64,1,220000,2625,0.011791128579449747
2007,3,1,60-64,2,138000,1531,0.010972472067139203
2007,3,1,60-64,3,97000,1447,0.014698264040549738
2007,3,1,60-64,4,66000,207,0.003126557614753727
2007,3,1,65-69,1,177333.333333333,2168,0.012077904713799735
2007,3,1,65-69,2,84666.6666666667,1956,0.022580694814290325
2007,3,1,65-69,3,45000,1264,0.027321459450112398
2007,3,1,65-69,4,45000,556,0.01220475897796119
2007,3,2,25-29,1,492000,3425,0.006913256295100166
2007,3,2,25-29,2,603000,2471,0.00408112031790127
2007,3,2,25-29,3,477000,1136,0.002375893051349407
2007,3,2,25-29,4,286000,93,3.2506912088027317e-4
2007,3,2,30-34,1,599000,3676,0.006099463061412766
2007,3,2,30-34,2,554000,1848,0.0033246499042903816
2007,3,2,30-34,3,368000,798,0.0021637861376688594
2007,3,2,30-34,4,296000,NA,NA
2007,3,2,35-39,1,526666.666666667,1863,0.0035248730913244207
2007,3,2,35-39,2,512333.333333333,1023,0.001992767856505132
2007,3,2,35-39,3,376000,801,0.002125790536649319
2007,3,2,35-39,4,269000,73,2.713018400211095e-4
2007,3,2,40-44,1,459000,1774,0.003850043622252992
2007,3,2,40-44,2,484000,1790,0.0036847197348648594
2007,3,2,40-44,3,342000,2172,0.006310798089327429
2007,3,2,40-44,4,226000,83,3.671218092470464e-4
2007,3,2,45-49,1,416333.33333333296,2705,0.006455256678983233
2007,3,2,45-49,2,417666.66666666704,1343,0.003205176650658017
2007,3,2,45-49,3,263000,NA,NA
2007,3,2,45-49,4,188000,75,3.9877708361026184e-4
2007,3,2,50-54,1,352666.66666666704,184,5.214670606640008e-4
2007,3,2,50-54,2,332333.33333333296,245,7.366685542754347e-4
2007,3,2,50-54,3,210000,194,9.229568874468348e-4
2007,3,2,50-54,4,125000,NA,NA
2007,3,2,55-59,1,330333.33333333296,1190,0.0035894909357812965
2007,3,2,55-59,2,209666.666666667,875,0.004155946962200666
2007,3,2,55-59,3,150000,645,0.00428158916658369
2007,3,2,55-59,4,81000,267,0.0032854664254863596
2007,3,2,60-64,1,254666.666666667,837,0.0032758825378892105
2007,3,2,60-64,2,172333.333333333,1682,0.009665814889875623
2007,3,2,60-64,3,115000,54,4.69344829384463e-4
