"year","race","sex","age","educ","tpop_2"
2009,4,2,"65-69",0,19
2009,4,2,"65-69",1,77
2009,4,2,"65-69",2,101
2009,4,2,"65-69",3,56
2009,4,2,"65-69",4,85
2009,4,2,"70-74",0,9
2009,4,2,"70-74",1,62
2009,4,2,"70-74",2,93
2009,4,2,"70-74",3,31
2009,4,2,"70-74",4,47
2010,4,1,"25-29",0,2
2010,4,1,"25-29",1,29
2010,4,1,"25-29",2,141
2010,4,1,"25-29",3,206
2010,4,1,"25-29",4,311
2010,4,1,"30-34",0,0
2010,4,1,"30-34",1,33
2010,4,1,"30-34",2,135
2010,4,1,"30-34",3,152
2010,4,1,"30-34",4,401
2010,4,1,"35-39",0,3
2010,4,1,"35-39",1,53
2010,4,1,"35-39",2,131
2010,4,1,"35-39",3,141
2010,4,1,"35-39",4,418
2010,4,1,"40-44",0,5
2010,4,1,"40-44",1,41
2010,4,1,"40-44",2,160
2010,4,1,"40-44",3,104
2010,4,1,"40-44",4,380
2010,4,1,"45-49",0,0
2010,4,1,"45-49",1,59
2010,4,1,"45-49",2,148
2010,4,1,"45-49",3,142
2010,4,1,"45-49",4,275
2010,4,1,"50-54",0,5
2010,4,1,"50-54",1,45
2010,4,1,"50-54",2,147
2010,4,1,"50-54",3,116
2010,4,1,"50-54",4,249
2010,4,1,"55-59",0,1
2010,4,1,"55-59",1,51
2010,4,1,"55-59",2,115
2010,4,1,"55-59",3,127
2010,4,1,"55-59",4,213
2010,4,1,"60-64",0,1
2010,4,1,"60-64",1,33
2010,4,1,"60-64",2,91
2010,4,1,"60-64",3,82
2010,4,1,"60-64",4,176
2010,4,1,"65-69",0,5
2010,4,1,"65-69",1,35
2010,4,1,"65-69",2,56
2010,4,1,"65-69",3,53
2010,4,1,"65-69",4,113
2010,4,1,"70-74",0,6
2010,4,1,"70-74",1,29
2010,4,1,"70-74",2,42
2010,4,1,"70-74",3,25
2010,4,1,"70-74",4,76
2010,4,2,"25-29",0,1
2010,4,2,"25-29",1,55
2010,4,2,"25-29",2,136
2010,4,2,"25-29",3,184
2010,4,2,"25-29",4,400
2010,4,2,"30-34",0,1
2010,4,2,"30-34",1,35
2010,4,2,"30-34",2,116
2010,4,2,"30-34",3,157
2010,4,2,"30-34",4,481
2010,4,2,"35-39",0,7
2010,4,2,"35-39",1,47
2010,4,2,"35-39",2,133
2010,4,2,"35-39",3,167
2010,4,2,"35-39",4,438
2010,4,2,"40-44",0,3
2010,4,2,"40-44",1,47
2010,4,2,"40-44",2,171
2010,4,2,"40-44",3,156
2010,4,2,"40-44",4,353
2010,4,2,"45-49",0,4
2010,4,2,"45-49",1,59
2010,4,2,"45-49",2,177
2010,4,2,"45-49",3,130
2010,4,2,"45-49",4,308
2010,4,2,"50-54",0,8
2010,4,2,"50-54",1,47
2010,4,2,"50-54",2,177
2010,4,2,"50-54",3,123
2010,4,2,"50-54",4,263
2010,4,2,"55-59",0,7
2010,4,2,"55-59",1,68
2010,4,2,"55-59",2,175
2010,4,2,"55-59",3,132
2010,4,2,"55-59",4,213
2010,4,2,"60-64",0,8
2010,4,2,"60-64",1,66
2010,4,2,"60-64",2,123
2010,4,2,"60-64",3,75
2010,4,2,"60-64",4,174
2010,4,2,"65-69",0,19
2010,4,2,"65-69",1,55
2010,4,2,"65-69",2,94
2010,4,2,"65-69",3,70
2010,4,2,"65-69",4,81
2010,4,2,"70-74",0,8
2010,4,2,"70-74",1,52
2010,4,2,"70-74",2,62
2010,4,2,"70-74",3,36
2010,4,2,"70-74",4,72
2011,4,1,"25-29",0,3
2011,4,1,"25-29",1,45
2011,4,1,"25-29",2,153
2011,4,1,"25-29",3,159
2011,4,1,"25-29",4,346
2011,4,1,"30-34",0,1
2011,4,1,"30-34",1,35
2011,4,1,"30-34",2,136
2011,4,1,"30-34",3,134
2011,4,1,"30-34",4,376
2011,4,1,"35-39",0,6
2011,4,1,"35-39",1,32
2011,4,1,"35-39",2,143
2011,4,1,"35-39",3,143
2011,4,1,"35-39",4,409
2011,4,1,"40-44",0,6
2011,4,1,"40-44",1,54
2011,4,1,"40-44",2,125
2011,4,1,"40-44",3,140
2011,4,1,"40-44",4,353
2011,4,1,"45-49",0,8
2011,4,1,"45-49",1,56
2011,4,1,"45-49",2,147
2011,4,1,"45-49",3,137
2011,4,1,"45-49",4,303
2011,4,1,"50-54",0,7
2011,4,1,"50-54",1,56
2011,4,1,"50-54",2,157
2011,4,1,"50-54",3,113
2011,4,1,"50-54",4,246
2011,4,1,"55-59",0,3
2011,4,1,"55-59",1,47
2011,4,1,"55-59",2,122
2011,4,1,"55-59",3,105
2011,4,1,"55-59",4,238
2011,4,1,"60-64",0,0
2011,4,1,"60-64",1,44
2011,4,1,"60-64",2,109
2011,4,1,"60-64",3,104
2011,4,1,"60-64",4,163
2011,4,1,"65-69",0,3
2011,4,1,"65-69",1,39
2011,4,1,"65-69",2,59
2011,4,1,"65-69",3,68
2011,4,1,"65-69",4,130
2011,4,1,"70-74",0,2
2011,4,1,"70-74",1,30
2011,4,1,"70-74",2,53
2011,4,1,"70-74",3,50
2011,4,1,"70-74",4,79
2011,4,2,"25-29",0,2
2011,4,2,"25-29",1,25
2011,4,2,"25-29",2,126
2011,4,2,"25-29",3,210
2011,4,2,"25-29",4,411
2011,4,2,"30-34",0,0
2011,4,2,"30-34",1,25
2011,4,2,"30-34",2,161
2011,4,2,"30-34",3,159
2011,4,2,"30-34",4,445
2011,4,2,"35-39",0,0
2011,4,2,"35-39",1,43
2011,4,2,"35-39",2,138
2011,4,2,"35-39",3,184
2011,4,2,"35-39",4,453
2011,4,2,"40-44",0,10
2011,4,2,"40-44",1,56
2011,4,2,"40-44",2,146
2011,4,2,"40-44",3,131
2011,4,2,"40-44",4,365
2011,4,2,"45-49",0,1
2011,4,2,"45-49",1,65
2011,4,2,"45-49",2,166
2011,4,2,"45-49",3,151
2011,4,2,"45-49",4,304
2011,4,2,"50-54",0,16
2011,4,2,"50-54",1,66
2011,4,2,"50-54",2,194
2011,4,2,"50-54",3,124
2011,4,2,"50-54",4,242
2011,4,2,"55-59",0,12
2011,4,2,"55-59",1,81
2011,4,2,"55-59",2,187
2011,4,2,"55-59",3,122
2011,4,2,"55-59",4,210
2011,4,2,"60-64",0,5
2011,4,2,"60-64",1,59
2011,4,2,"60-64",2,123
2011,4,2,"60-64",3,105
2011,4,2,"60-64",4,192
2011,4,2,"65-69",0,16
2011,4,2,"65-69",1,63
2011,4,2,"65-69",2,104
2011,4,2,"65-69",3,48
2011,4,2,"65-69",4,116
2011,4,2,"70-74",0,10
2011,4,2,"70-74",1,53
2011,4,2,"70-74",2,77
2011,4,2,"70-74",3,52
2011,4,2,"70-74",4,70
2012,4,1,"25-29",0,1
2012,4,1,"25-29",1,51
2012,4,1,"25-29",2,159
2012,4,1,"25-29",3,184
2012,4,1,"25-29",4,407
2012,4,1,"30-34",0,2
2012,4,1,"30-34",1,0
2012,4,1,"30-34",2,147
2012,4,1,"30-34",3,171
2012,4,1,"30-34",4,418
2012,4,1,"35-39",0,0
2012,4,1,"35-39",1,21
2012,4,1,"35-39",2,104
2012,4,1,"35-39",3,155
2012,4,1,"35-39",4,461
2012,4,1,"40-44",0,7
2012,4,1,"40-44",1,62
2012,4,1,"40-44",2,128
2012,4,1,"40-44",3,120
2012,4,1,"40-44",4,387
2012,4,1,"45-49",0,5
2012,4,1,"45-49",1,53
2012,4,1,"45-49",2,176
2012,4,1,"45-49",3,138
2012,4,1,"45-49",4,317
2012,4,1,"50-54",0,5
2012,4,1,"50-54",1,56
2012,4,1,"50-54",2,181
2012,4,1,"50-54",3,162
2012,4,1,"50-54",4,259
2012,4,1,"55-59",0,3
2012,4,1,"55-59",1,37
2012,4,1,"55-59",2,135
2012,4,1,"55-59",3,119
2012,4,1,"55-59",4,237
2012,4,1,"60-64",0,2
2012,4,1,"60-64",1,59
2012,4,1,"60-64",2,102
2012,4,1,"60-64",3,101
2012,4,1,"60-64",4,187
2012,4,1,"65-69",0,3
2012,4,1,"65-69",1,42
2012,4,1,"65-69",2,75
2012,4,1,"65-69",3,73
2012,4,1,"65-69",4,130
2012,4,1,"70-74",0,3
2012,4,1,"70-74",1,33
2012,4,1,"70-74",2,56
2012,4,1,"70-74",3,45
2012,4,1,"70-74",4,67
2012,4,2,"25-29",0,0
2012,4,2,"25-29",1,23
2012,4,2,"25-29",2,105
2012,4,2,"25-29",3,220
2012,4,2,"25-29",4,493
2012,4,2,"30-34",0,2
2012,4,2,"30-34",1,29
2012,4,2,"30-34",2,166
2012,4,2,"30-34",3,228
2012,4,2,"30-34",4,481
2012,4,2,"35-39",0,0
2012,4,2,"35-39",1,24
2012,4,2,"35-39",2,153
2012,4,2,"35-39",3,173
2012,4,2,"35-39",4,481
2012,4,2,"40-44",0,1
2012,4,2,"40-44",1,71
2012,4,2,"40-44",2,152
2012,4,2,"40-44",3,141
2012,4,2,"40-44",4,416
2012,4,2,"45-49",0,1
2012,4,2,"45-49",1,44
2012,4,2,"45-49",2,177
2012,4,2,"45-49",3,165
2012,4,2,"45-49",4,350
2012,4,2,"50-54",0,10
2012,4,2,"50-54",1,73
2012,4,2,"50-54",2,188
2012,4,2,"50-54",3,159
2012,4,2,"50-54",4,270
2012,4,2,"55-59",0,12
2012,4,2,"55-59",1,70
2012,4,2,"55-59",2,218
2012,4,2,"55-59",3,137
2012,4,2,"55-59",4,241
2012,4,2,"60-64",0,12
2012,4,2,"60-64",1,70
2012,4,2,"60-64",2,152
2012,4,2,"60-64",3,107
2012,4,2,"60-64",4,177
2012,4,2,"65-69",0,7
2012,4,2,"65-69",1,58
2012,4,2,"65-69",2,112
2012,4,2,"65-69",3,54
2012,4,2,"65-69",4,131
2012,4,2,"70-74",0,10
2012,4,2,"70-74",1,82
2012,4,2,"70-74",2,81
2012,4,2,"70-74",3,48
2012,4,2,"70-74",4,50
2013,4,1,"25-29",0,1
2013,4,1,"25-29",1,30
2013,4,1,"25-29",2,175
2013,4,1,"25-29",3,220
2013,4,1,"25-29",4,416
2013,4,1,"30-34",0,3
2013,4,1,"30-34",1,0
2013,4,1,"30-34",2,143
2013,4,1,"30-34",3,154
2013,4,1,"30-34",4,488
2013,4,1,"35-39",0,0
2013,4,1,"35-39",1,24
2013,4,1,"35-39",2,100
2013,4,1,"35-39",3,163
2013,4,1,"35-39",4,483
2013,4,1,"40-44",0,1
2013,4,1,"40-44",1,30
2013,4,1,"40-44",2,136
2013,4,1,"40-44",3,150
2013,4,1,"40-44",4,424
2013,4,1,"45-49",0,2
2013,4,1,"45-49",1,53
2013,4,1,"45-49",2,126
2013,4,1,"45-49",3,130
2013,4,1,"45-49",4,340
2013,4,1,"50-54",0,7
2013,4,1,"50-54",1,37
2013,4,1,"50-54",2,166
2013,4,1,"50-54",3,142
2013,4,1,"50-54",4,306
2013,4,1,"55-59",0,3
2013,4,1,"55-59",1,41
2013,4,1,"55-59",2,148
2013,4,1,"55-59",3,127
2013,4,1,"55-59",4,269
2013,4,1,"60-64",0,14
2013,4,1,"60-64",1,34
2013,4,1,"60-64",2,112
2013,4,1,"60-64",3,113
2013,4,1,"60-64",4,156
2013,4,1,"65-69",0,12
2013,4,1,"65-69",1,24
2013,4,1,"65-69",2,88
2013,4,1,"65-69",3,75
2013,4,1,"65-69",4,149
2013,4,1,"70-74",0,2
2013,4,1,"70-74",1,48
2013,4,1,"70-74",2,62
2013,4,1,"70-74",3,40
2013,4,1,"70-74",4,95
2013,4,2,"25-29",0,1
2013,4,2,"25-29",1,30
2013,4,2,"25-29",2,115
2013,4,2,"25-29",3,242
2013,4,2,"25-29",4,517
2013,4,2,"30-34",0,2
2013,4,2,"30-34",1,29
2013,4,2,"30-34",2,145
2013,4,2,"30-34",3,148
2013,4,2,"30-34",4,552
2013,4,2,"35-39",0,8
2013,4,2,"35-39",1,37
2013,4,2,"35-39",2,131
2013,4,2,"35-39",3,187
2013,4,2,"35-39",4,507
2013,4,2,"40-44",0,1
2013,4,2,"40-44",1,29
2013,4,2,"40-44",2,141
2013,4,2,"40-44",3,185
2013,4,2,"40-44",4,462
2013,4,2,"45-49",0,5
2013,4,2,"45-49",1,44
2013,4,2,"45-49",2,190
2013,4,2,"45-49",3,137
2013,4,2,"45-49",4,354
2013,4,2,"50-54",0,19
2013,4,2,"50-54",1,85
2013,4,2,"50-54",2,187
2013,4,2,"50-54",3,196
2013,4,2,"50-54",4,275
2013,4,2,"55-59",0,7
2013,4,2,"55-59",1,51
2013,4,2,"55-59",2,226
2013,4,2,"55-59",3,130
2013,4,2,"55-59",4,247
2013,4,2,"60-64",0,8
2013,4,2,"60-64",1,68
2013,4,2,"60-64",2,165
2013,4,2,"60-64",3,122
2013,4,2,"60-64",4,203
2013,4,2,"65-69",0,12
2013,4,2,"65-69",1,67
2013,4,2,"65-69",2,132
2013,4,2,"65-69",3,60
2013,4,2,"65-69",4,134
2013,4,2,"70-74",0,8
2013,4,2,"70-74",1,59
2013,4,2,"70-74",2,80
2013,4,2,"70-74",3,49
2013,4,2,"70-74",4,78
2014,4,1,"25-29",0,2
2014,4,1,"25-29",1,0
2014,4,1,"25-29",2,178
2014,4,1,"25-29",3,192
2014,4,1,"25-29",4,422
2014,4,1,"30-34",0,7
2014,4,1,"30-34",1,21
2014,4,1,"30-34",2,120
2014,4,1,"30-34",3,181
2014,4,1,"30-34",4,515
2014,4,1,"35-39",0,7
2014,4,1,"35-39",1,16
2014,4,1,"35-39",2,180
2014,4,1,"35-39",3,128
2014,4,1,"35-39",4,434
2014,4,1,"40-44",0,6
2014,4,1,"40-44",1,21
2014,4,1,"40-44",2,148
2014,4,1,"40-44",3,191
2014,4,1,"40-44",4,409
2014,4,1,"45-49",0,4
2014,4,1,"45-49",1,67
2014,4,1,"45-49",2,170
2014,4,1,"45-49",3,105
2014,4,1,"45-49",4,382
2014,4,1,"50-54",0,0
2014,4,1,"50-54",1,39
2014,4,1,"50-54",2,140
2014,4,1,"50-54",3,140
2014,4,1,"50-54",4,349
2014,4,1,"55-59",0,1
2014,4,1,"55-59",1,66
2014,4,1,"55-59",2,153
2014,4,1,"55-59",3,116
2014,4,1,"55-59",4,243
2014,4,1,"60-64",0,11
2014,4,1,"60-64",1,42
2014,4,1,"60-64",2,133
2014,4,1,"60-64",3,143
2014,4,1,"60-64",4,184
2014,4,1,"65-69",0,0
2014,4,1,"65-69",1,28
2014,4,1,"65-69",2,89
2014,4,1,"65-69",3,91
2014,4,1,"65-69",4,165
2014,4,1,"70-74",0,3
2014,4,1,"70-74",1,49
2014,4,1,"70-74",2,82
2014,4,1,"70-74",3,50
2014,4,1,"70-74",4,118
2014,4,2,"25-29",0,2
2014,4,2,"25-29",1,16
2014,4,2,"25-29",2,154
2014,4,2,"25-29",3,200
2014,4,2,"25-29",4,535
2014,4,2,"30-34",0,14
2014,4,2,"30-34",1,52
2014,4,2,"30-34",2,139
2014,4,2,"30-34",3,176
2014,4,2,"30-34",4,556
2014,4,2,"35-39",0,10
2014,4,2,"35-39",1,58
2014,4,2,"35-39",2,131
2014,4,2,"35-39",3,140
2014,4,2,"35-39",4,532
2014,4,2,"40-44",0,12
2014,4,2,"40-44",1,44
2014,4,2,"40-44",2,187
2014,4,2,"40-44",3,186
2014,4,2,"40-44",4,447
2014,4,2,"45-49",0,4
2014,4,2,"45-49",1,40
2014,4,2,"45-49",2,199
2014,4,2,"45-49",3,168
2014,4,2,"45-49",4,346
2014,4,2,"50-54",0,6
2014,4,2,"50-54",1,77
2014,4,2,"50-54",2,207
2014,4,2,"50-54",3,146
2014,4,2,"50-54",4,327
2014,4,2,"55-59",0,15
2014,4,2,"55-59",1,74
2014,4,2,"55-59",2,193
2014,4,2,"55-59",3,131
2014,4,2,"55-59",4,253
2014,4,2,"60-64",0,3
2014,4,2,"60-64",1,65
2014,4,2,"60-64",2,213
2014,4,2,"60-64",3,98
2014,4,2,"60-64",4,235
2014,4,2,"65-69",0,6
2014,4,2,"65-69",1,98
2014,4,2,"65-69",2,143
2014,4,2,"65-69",3,104
2014,4,2,"65-69",4,146
2014,4,2,"70-74",0,5
2014,4,2,"70-74",1,57
2014,4,2,"70-74",2,109
2014,4,2,"70-74",3,56
2014,4,2,"70-74",4,77
2015,4,1,"25-29",0,0
2015,4,1,"25-29",1,33
2015,4,1,"25-29",2,162
2015,4,1,"25-29",3,196
2015,4,1,"25-29",4,508
2015,4,1,"30-34",0,1
2015,4,1,"30-34",1,45
2015,4,1,"30-34",2,169
2015,4,1,"30-34",3,149
2015,4,1,"30-34",4,504
2015,4,1,"35-39",0,4
2015,4,1,"35-39",1,0
2015,4,1,"35-39",2,134
2015,4,1,"35-39",3,149
2015,4,1,"35-39",4,508
2015,4,1,"40-44",0,2
2015,4,1,"40-44",1,44
2015,4,1,"40-44",2,149
2015,4,1,"40-44",3,135
2015,4,1,"40-44",4,459
2015,4,1,"45-49",0,3
2015,4,1,"45-49",1,44
2015,4,1,"45-49",2,159
2015,4,1,"45-49",3,150
2015,4,1,"45-49",4,380
2015,4,1,"50-54",0,4
2015,4,1,"50-54",1,53
2015,4,1,"50-54",2,146
2015,4,1,"50-54",3,142
2015,4,1,"50-54",4,333
2015,4,1,"55-59",0,4
2015,4,1,"55-59",1,80
2015,4,1,"55-59",2,125
2015,4,1,"55-59",3,117
2015,4,1,"55-59",4,280
2015,4,1,"60-64",0,5
2015,4,1,"60-64",1,42
2015,4,1,"60-64",2,153
2015,4,1,"60-64",3,117
2015,4,1,"60-64",4,231
2015,4,1,"65-69",0,0
2015,4,1,"65-69",1,66
2015,4,1,"65-69",2,95
2015,4,1,"65-69",3,98
2015,4,1,"65-69",4,181
2015,4,1,"70-74",0,1
2015,4,1,"70-74",1,41
2015,4,1,"70-74",2,55
2015,4,1,"70-74",3,68
2015,4,1,"70-74",4,120
2015,4,2,"25-29",0,4
2015,4,2,"25-29",1,52
2015,4,2,"25-29",2,161
2015,4,2,"25-29",3,163
2015,4,2,"25-29",4,571
2015,4,2,"30-34",0,1
2015,4,2,"30-34",1,27
2015,4,2,"30-34",2,114
2015,4,2,"30-34",3,217
2015,4,2,"30-34",4,609
2015,4,2,"35-39",0,10
2015,4,2,"35-39",1,38
2015,4,2,"35-39",2,126
2015,4,2,"35-39",3,219
2015,4,2,"35-39",4,527
2015,4,2,"40-44",0,6
2015,4,2,"40-44",1,51
2015,4,2,"40-44",2,151
2015,4,2,"40-44",3,197
2015,4,2,"40-44",4,492
2015,4,2,"45-49",0,7
2015,4,2,"45-49",1,41
2015,4,2,"45-49",2,176
2015,4,2,"45-49",3,157
2015,4,2,"45-49",4,406
2015,4,2,"50-54",0,7
2015,4,2,"50-54",1,63
2015,4,2,"50-54",2,212
2015,4,2,"50-54",3,153
2015,4,2,"50-54",4,356
2015,4,2,"55-59",0,8
2015,4,2,"55-59",1,118
2015,4,2,"55-59",2,176
2015,4,2,"55-59",3,139
2015,4,2,"55-59",4,262
2015,4,2,"60-64",0,11
2015,4,2,"60-64",1,94
2015,4,2,"60-64",2,162
2015,4,2,"60-64",3,133
2015,4,2,"60-64",4,238
2015,4,2,"65-69",0,16
2015,4,2,"65-69",1,86
2015,4,2,"65-69",2,128
2015,4,2,"65-69",3,72
2015,4,2,"65-69",4,173
2015,4,2,"70-74",0,6
2015,4,2,"70-74",1,78
2015,4,2,"70-74",2,86
2015,4,2,"70-74",3,68
2015,4,2,"70-74",4,92
2016,4,1,"25-29",0,0
2016,4,1,"25-29",1,23
2016,4,1,"25-29",2,186
2016,4,1,"25-29",3,240
2016,4,1,"25-29",4,472
2016,4,1,"30-34",0,2
2016,4,1,"30-34",1,12
2016,4,1,"30-34",2,208
2016,4,1,"30-34",3,152
2016,4,1,"30-34",4,581
2016,4,1,"35-39",0,0
2016,4,1,"35-39",1,13
2016,4,1,"35-39",2,111
2016,4,1,"35-39",3,186
2016,4,1,"35-39",4,561
2016,4,1,"40-44",0,2
2016,4,1,"40-44",1,12
2016,4,1,"40-44",2,148
2016,4,1,"40-44",3,132
2016,4,1,"40-44",4,489
2016,4,1,"45-49",0,2
2016,4,1,"45-49",1,44
2016,4,1,"45-49",2,128
2016,4,1,"45-49",3,120
2016,4,1,"45-49",4,377
2016,4,1,"50-54",0,9
2016,4,1,"50-54",1,61
2016,4,1,"50-54",2,162
2016,4,1,"50-54",3,166
2016,4,1,"50-54",4,283
2016,4,1,"55-59",0,10
2016,4,1,"55-59",1,63
2016,4,1,"55-59",2,158
2016,4,1,"55-59",3,154
2016,4,1,"55-59",4,288
2016,4,1,"60-64",0,2
2016,4,1,"60-64",1,70
2016,4,1,"60-64",2,130
2016,4,1,"60-64",3,93
2016,4,1,"60-64",4,247
2016,4,1,"65-69",0,12
2016,4,1,"65-69",1,61
2016,4,1,"65-69",2,136
2016,4,1,"65-69",3,79
2016,4,1,"65-69",4,206
2016,4,1,"70-74",0,6
2016,4,1,"70-74",1,32
2016,4,1,"70-74",2,52
2016,4,1,"70-74",3,65
2016,4,1,"70-74",4,124
2016,4,2,"25-29",0,0
2016,4,2,"25-29",1,38
2016,4,2,"25-29",2,130
2016,4,2,"25-29",3,230
2016,4,2,"25-29",4,616
2016,4,2,"30-34",0,1
2016,4,2,"30-34",1,32
2016,4,2,"30-34",2,155
2016,4,2,"30-34",3,212
2016,4,2,"30-34",4,615
2016,4,2,"35-39",0,1
2016,4,2,"35-39",1,16
2016,4,2,"35-39",2,141
2016,4,2,"35-39",3,145
2016,4,2,"35-39",4,574
2016,4,2,"40-44",0,5
2016,4,2,"40-44",1,38
2016,4,2,"40-44",2,133
2016,4,2,"40-44",3,188
2016,4,2,"40-44",4,552
2016,4,2,"45-49",0,11
2016,4,2,"45-49",1,49
2016,4,2,"45-49",2,160
2016,4,2,"45-49",3,186
2016,4,2,"45-49",4,415
2016,4,2,"50-54",0,8
2016,4,2,"50-54",1,63
2016,4,2,"50-54",2,221
2016,4,2,"50-54",3,191
2016,4,2,"50-54",4,319
2016,4,2,"55-59",0,7
2016,4,2,"55-59",1,90
2016,4,2,"55-59",2,187
2016,4,2,"55-59",3,157
2016,4,2,"55-59",4,293
2016,4,2,"60-64",0,12
2016,4,2,"60-64",1,87
2016,4,2,"60-64",2,169
2016,4,2,"60-64",3,141
2016,4,2,"60-64",4,260
2016,4,2,"65-69",0,15
2016,4,2,"65-69",1,82
2016,4,2,"65-69",2,139
2016,4,2,"65-69",3,97
2016,4,2,"65-69",4,187
2016,4,2,"70-74",0,10
2016,4,2,"70-74",1,67
2016,4,2,"70-74",2,112
2016,4,2,"70-74",3,63
2016,4,2,"70-74",4,142
2017,4,1,"25-29",0,0
2017,4,1,"25-29",1,23
2017,4,1,"25-29",2,131
2017,4,1,"25-29",3,280
2017,4,1,"25-29",4,563
2017,4,1,"30-34",0,0
2017,4,1,"30-34",1,22
2017,4,1,"30-34",2,174
2017,4,1,"30-34",3,178
2017,4,1,"30-34",4,561
2017,4,1,"35-39",0,0
2017,4,1,"35-39",1,38
2017,4,1,"35-39",2,148
2017,4,1,"35-39",3,149
2017,4,1,"35-39",4,482
2017,4,1,"40-44",0,1
2017,4,1,"40-44",1,24
2017,4,1,"40-44",2,139
2017,4,1,"40-44",3,130
2017,4,1,"40-44",4,534
2017,4,1,"45-49",0,3
2017,4,1,"45-49",1,17
2017,4,1,"45-49",2,192
2017,4,1,"45-49",3,132
2017,4,1,"45-49",4,430
2017,4,1,"50-54",0,4
2017,4,1,"50-54",1,55
2017,4,1,"50-54",2,168
2017,4,1,"50-54",3,125
2017,4,1,"50-54",4,324
2017,4,1,"55-59",0,1
2017,4,1,"55-59",1,54
2017,4,1,"55-59",2,196
2017,4,1,"55-59",3,156
2017,4,1,"55-59",4,305
2017,4,1,"60-64",0,6
2017,4,1,"60-64",1,68
2017,4,1,"60-64",2,126
2017,4,1,"60-64",3,93
2017,4,1,"60-64",4,222
2017,4,1,"65-69",0,5
2017,4,1,"65-69",1,54
2017,4,1,"65-69",2,124
2017,4,1,"65-69",3,90
2017,4,1,"65-69",4,187
2017,4,1,"70-74",0,2
2017,4,1,"70-74",1,43
2017,4,1,"70-74",2,103
2017,4,1,"70-74",3,54
2017,4,1,"70-74",4,121
2017,4,2,"25-29",0,0
2017,4,2,"25-29",1,53
2017,4,2,"25-29",2,190
2017,4,2,"25-29",3,214
2017,4,2,"25-29",4,634
2017,4,2,"30-34",0,3
2017,4,2,"30-34",1,45
2017,4,2,"30-34",2,182
2017,4,2,"30-34",3,188
2017,4,2,"30-34",4,628
2017,4,2,"35-39",0,7
2017,4,2,"35-39",1,27
2017,4,2,"35-39",2,122
2017,4,2,"35-39",3,178
2017,4,2,"35-39",4,636
2017,4,2,"40-44",0,6
2017,4,2,"40-44",1,39
2017,4,2,"40-44",2,139
2017,4,2,"40-44",3,153
2017,4,2,"40-44",4,543
2017,4,2,"45-49",0,5
2017,4,2,"45-49",1,38
2017,4,2,"45-49",2,192
2017,4,2,"45-49",3,174
2017,4,2,"45-49",4,447
2017,4,2,"50-54",0,5
2017,4,2,"50-54",1,33
2017,4,2,"50-54",2,222
2017,4,2,"50-54",3,178
2017,4,2,"50-54",4,348
2017,4,2,"55-59",0,11
2017,4,2,"55-59",1,84
2017,4,2,"55-59",2,162
2017,4,2,"55-59",3,148
2017,4,2,"55-59",4,290
2017,4,2,"60-64",0,3
2017,4,2,"60-64",1,69
2017,4,2,"60-64",2,187
2017,4,2,"60-64",3,163
2017,4,2,"60-64",4,246
2017,4,2,"65-69",0,4
2017,4,2,"65-69",1,73
2017,4,2,"65-69",2,150
2017,4,2,"65-69",3,76
2017,4,2,"65-69",4,193
2017,4,2,"70-74",0,10
2017,4,2,"70-74",1,76
2017,4,2,"70-74",2,101
2017,4,2,"70-74",3,65
2017,4,2,"70-74",4,139
2018,4,1,"25-29",0,0
2018,4,1,"25-29",1,49
2018,4,1,"25-29",2,172
2018,4,1,"25-29",3,217
2018,4,1,"25-29",4,612
2018,4,1,"30-34",0,0
2018,4,1,"30-34",1,8
2018,4,1,"30-34",2,170
2018,4,1,"30-34",3,142
2018,4,1,"30-34",4,637
2018,4,1,"35-39",0,0
2018,4,1,"35-39",1,16
2018,4,1,"35-39",2,142
2018,4,1,"35-39",3,169
2018,4,1,"35-39",4,561
2018,4,1,"40-44",0,3
2018,4,1,"40-44",1,50
2018,4,1,"40-44",2,135
2018,4,1,"40-44",3,155
2018,4,1,"40-44",4,536
2018,4,1,"45-49",0,0
2018,4,1,"45-49",1,48
2018,4,1,"45-49",2,193
2018,4,1,"45-49",3,165
2018,4,1,"45-49",4,416
2018,4,1,"50-54",0,0
2018,4,1,"50-54",1,66
2018,4,1,"50-54",2,135
2018,4,1,"50-54",3,126
2018,4,1,"50-54",4,355
2018,4,1,"55-59",0,6
2018,4,1,"55-59",1,67
2018,4,1,"55-59",2,179
2018,4,1,"55-59",3,139
2018,4,1,"55-59",4,256
2018,4,1,"60-64",0,8
2018,4,1,"60-64",1,41
2018,4,1,"60-64",2,146
2018,4,1,"60-64",3,94
2018,4,1,"60-64",4,280
2018,4,1,"65-69",0,8
2018,4,1,"65-69",1,54
2018,4,1,"65-69",2,114
2018,4,1,"65-69",3,102
2018,4,1,"65-69",4,195
2018,4,1,"70-74",0,2
2018,4,1,"70-74",1,35
2018,4,1,"70-74",2,97
2018,4,1,"70-74",3,41
2018,4,1,"70-74",4,149
2018,4,2,"25-29",0,1
2018,4,2,"25-29",1,34
2018,4,2,"25-29",2,172
2018,4,2,"25-29",3,207
2018,4,2,"25-29",4,643
2018,4,2,"30-34",0,0
2018,4,2,"30-34",1,47
2018,4,2,"30-34",2,146
2018,4,2,"30-34",3,185
2018,4,2,"30-34",4,693
2018,4,2,"35-39",0,6
2018,4,2,"35-39",1,37
2018,4,2,"35-39",2,185
